Name,Position,Team,Games,Season,Age,Salary,Goals,Assists,Goals_Sixty,Assists_Sixty,CF_Percent,PDO,CFRel_Percent,Corsi,CorsiFor,CorsiAgainst,Shots,TOI
Saku.Koivu,C,ANA,73,20112012,36,2.5,10,20,0.61,1.22,49.62,102.78,1.4,-13,847,860,69,983.41
Saku.Koivu,C,ANA,54,20122013,37,3,4,15,0.34,1.28,50.74,100.54,4.13,18,618,600,38,701.73
Saku.Koivu,C,ANA,78,20132014,38,2.5,8,16,0.53,1.06,45.57,100.67,-5.1,-151,776,927,61,906.07
Krys.Kolanos,RC,MIN,21,20082009,27,0.5,2,2,0.65,0.65,45.6,106.37,-1.7,-27,140,167,18,184.32
Krys.Kolanos,RC,CGY,13,20112012,30,0.525,0,1,0,0.51,52.24,98.03,11.61,9,105,96,26,116.56
Chad.Kolarik,R,CBJ,2,20092010,23,0.59,0,0,0,0,31.82,80,-11.04,-8,7,15,2,12.86
Chad.Kolarik,R,NYR,4,20102011,24,0.55,0,1,0,1.75,55.93,85.53,-1.41,7,33,26,4,34.38
Leo.Komarov,LR,TOR,49,20122013,25,0.85,4,5,0.44,0.55,45.72,100.35,2.15,-83,443,526,48,544.12
Leo.Komarov,LR,TOR,62,20142015,27,2.95,7,14,0.57,1.14,46.9,99.79,-0.49,-80,606,686,60,735.5
Leo.Komarov,LR,TOR,66,20152016,28,2.95,10,12,0.68,0.82,53.2,96.44,2.4,107,890,783,73,879.65
Mike.Komisarek,D,MTL,87,20072008,25,1.5,4,13,0.17,0.54,46.54,102.13,-0.68,-196,1317,1513,73,1440.08
Mike.Komisarek,D,MTL,70,20082009,26,1.9,2,7,0.11,0.37,46.99,99.93,-0.6,-131,1021,1152,50,1139.62
Mike.Komisarek,D,TOR,34,20092010,27,4,0,4,0,0.42,55.11,96.15,1.82,114,615,501,32,574.42
Mike.Komisarek,D,TOR,75,20102011,28,6,1,9,0.07,0.62,45.63,99.77,-2.99,-148,773,921,47,877.88
Mike.Komisarek,D,TOR,45,20112012,29,5.5,1,4,0.09,0.37,46.53,96.83,-2.97,-79,530,609,32,651.66
Mike.Komisarek,D,TOR,4,20122013,30,3.5,0,0,0,0,38.04,111.67,-6.1,-22,35,57,1,53.07
Mike.Komisarek,D,CAR,32,20132014,31,0.7,0,4,0,0.69,48.5,98.85,-3.99,-20,323,343,20,346.82
Matthew.Konan,D,PHI,2,20122013,21,0.642,0,0,0,0,42.37,100,-4.83,-9,25,34,4,30.39
Maxim.Kondratiev,D,ANA,4,20072008,24,NA,0,0,0,0,61.76,80.52,14.22,8,21,13,1,25.9
Zenon.Konopka,CL,CBJ,3,20072008,26,NA,0,0,0,0,37.84,100,-15.43,-9,14,23,4,20.45
Zenon.Konopka,CL,T.B,7,20082009,27,0.475,0,1,0,1.3,39.29,97.86,-8.11,-18,33,51,6,45.99
Zenon.Konopka,CL,T.B,73,20092010,28,0.5,2,2,0.22,0.22,44.19,96.91,-4.32,-98,373,471,38,553.29
Zenon.Konopka,CL,NYI,81,20102011,29,0.6,2,4,0.18,0.36,37.22,99.06,-10.84,-313,456,769,50,674.89
Zenon.Konopka,CL,OTT,61,20112012,30,0.7,2,3,0.29,0.43,47.46,99.29,-6.07,-37,346,383,32,418.48
Zenon.Konopka,CL,MIN,39,20122013,31,0.85,0,0,0,0,41.74,96.85,-7.63,-80,202,282,20,316.73
Zenon.Konopka,CL,BUF/MIN,59,20132014,32,1,1,2,0.15,0.3,43.03,96.63,-4.75,-82,253,335,19,395.15
Petri.Kontiola,C,CHI,12,20072008,22,0.775,0,5,0,2.05,59.51,103.14,8.36,39,122,83,11,146.25
Tomas.Kopecky,LR,DET,77,20072008,25,0.475,5,7,0.43,0.6,56.56,99.59,-3.12,139,599,460,77,702.39
Tomas.Kopecky,LR,DET,86,20082009,26,0.525,4,12,0.29,0.87,52.88,97.45,-5.38,78,715,637,111,823.33
Tomas.Kopecky,LR,CHI,91,20092010,27,1.2,12,12,0.85,0.85,56.39,98.09,0.67,182,803,621,96,843.73
Tomas.Kopecky,LR,CHI,82,20102011,28,1.2,9,17,0.56,1.06,53.76,96.87,1.32,130,930,800,124,964.33
Tomas.Kopecky,LR,FLA,87,20112012,29,3.15,7,12,0.39,0.67,49.33,98.74,-0.05,-25,921,946,107,1066.88
Tomas.Kopecky,LR,FLA,47,20122013,30,3,6,7,0.58,0.68,47.51,97.45,-2.39,-55,525,580,59,620.73
Tomas.Kopecky,LR,FLA,49,20132014,31,3,3,7,0.29,0.69,51.98,98.5,1.57,41,538,497,77,611.09
Tomas.Kopecky,LR,FLA,64,20142015,32,2.85,2,5,0.18,0.45,47.73,94.68,-3.98,-51,536,587,90,667.1
Anze.Kopitar,C,L.A,82,20072008,20,0.85,14,20,0.71,1.01,46.8,99.28,1.68,-142,1037,1179,109,1190.57
Anze.Kopitar,C,L.A,82,20082009,21,0.765,17,19,0.88,0.99,54.08,97.86,5.08,172,1141,969,132,1154.9
Anze.Kopitar,C,L.A,87,20092010,22,6,18,20,0.83,0.92,53.76,99.3,5.27,182,1300,1118,166,1302.73
Anze.Kopitar,C,L.A,75,20102011,23,6,17,33,0.91,1.77,54.15,104.2,3.76,175,1141,966,134,1119.4
Anze.Kopitar,C,L.A,101,20112012,24,6.4,20,31,0.81,1.25,57.75,99.97,5.46,449,1673,1224,165,1489.62
Anze.Kopitar,C,L.A,65,20122013,25,6.5,12,16,0.72,0.97,57.62,100.16,5.07,279,1055,776,88,994.62
Anze.Kopitar,C,L.A,108,20132014,26,7.5,22,34,0.86,1.32,59.31,102.87,4.77,538,1714,1176,145,1543.25
Anze.Kopitar,C,L.A,79,20142015,27,7.5,9,24,0.5,1.32,59.22,98.54,5.23,359,1153,794,92,1088.53
Anze.Kopitar,C,L.A,71,20152016,28,7.7,13,25,0.75,1.43,57.45,102.95,2.29,288,1111,823,82,1046.92
Dmitry.Korobov,D,T.B,3,20132014,24,0.825,0,1,0,1.76,43.64,100,-10.91,-7,24,31,0,34.06
Lauri.Korpikoski,LR,NYR,1,20072008,21,0.984,1,0,7.21,0,38.46,150,-7.37,-3,5,8,1,8.32
Lauri.Korpikoski,LR,NYR,75,20082009,22,0.984,6,10,0.49,0.81,46.42,98.63,-6.85,-92,597,689,56,738.31
Lauri.Korpikoski,LR,PHX,78,20092010,23,0.65,5,5,0.38,0.38,44.8,97.05,-8.32,-138,595,733,53,780.68
Lauri.Korpikoski,LR,PHX,83,20102011,24,0.75,13,17,0.84,1.1,45.27,102.82,-6.4,-166,794,960,70,925.02
Lauri.Korpikoski,LR,PHX,93,20112012,25,1.75,13,18,0.64,0.88,44.05,101.58,-6.28,-288,1066,1354,122,1224.81
Lauri.Korpikoski,LR,PHX,36,20122013,26,1.85,5,4,0.65,0.52,49.38,98,-2.73,-11,440,451,57,464.64
Lauri.Korpikoski,LR,PHX,64,20132014,27,2,7,12,0.51,0.88,46.42,100.32,-5.32,-108,700,808,80,821.91
Lauri.Korpikoski,LR,ARI,69,20142015,28,2.3,1,10,0.07,0.71,44.03,95.76,-5.89,-191,705,896,64,848.52
Lauri.Korpikoski,LR,EDM,64,20152016,29,2.7,4,7,0.35,0.61,42.49,97.32,-7.96,-188,532,720,62,692.88
Scott.Kosmachuk,R,WPG,8,20152016,21,0.743,0,3,0,2.17,40.91,104.03,-14.71,-28,63,91,9,83.06
Andrei.Kostitsyn,LR,MTL,90,20072008,22,NA,18,22,1,1.22,49.85,102.77,3.96,-6,996,1002,111,1080.8
Andrei.Kostitsyn,LR,MTL,78,20082009,23,3.25,16,7,1.06,0.46,50.06,99.63,3.13,2,882,880,120,909.38
Andrei.Kostitsyn,LR,MTL,78,20092010,24,3.25,10,18,0.6,1.08,46.82,102.34,0.66,-120,884,1004,114,1000.38
Andrei.Kostitsyn,LR,MTL,87,20102011,25,3.25,14,18,0.72,0.92,49.44,100.69,-2.2,-26,1140,1166,166,1172.09
Andrei.Kostitsyn,LR,MTL/NSH,80,20112012,26,3.25,14,19,0.8,1.08,48.27,102,-0.22,-67,932,999,103,1054.54
Sergei.Kostitsyn,LR,MTL,64,20072008,20,0.56,7,19,0.55,1.5,45.39,104.58,-1.08,-126,621,747,48,760.18
Sergei.Kostitsyn,LR,MTL,57,20082009,21,0.55,2,9,0.21,0.94,44.91,100.83,-4.27,-111,490,601,35,574.27
Sergei.Kostitsyn,LR,MTL,52,20092010,22,0.585,7,9,0.71,0.91,44.77,101.92,-1.88,-109,467,576,49,593.95
Sergei.Kostitsyn,LR,NSH,89,20102011,23,0.55,16,20,0.86,1.08,48.72,103.5,-0.72,-51,969,1020,61,1115.18
Sergei.Kostitsyn,LR,NSH,85,20112012,24,2.5,14,17,0.74,0.9,45.47,102.14,-1.96,-178,894,1072,69,1130.05
Sergei.Kostitsyn,LR,NSH,46,20122013,25,3,2,8,0.2,0.79,47.43,99.4,1.3,-50,462,512,27,610.94
Michael.Kostka,D,TOR,36,20122013,26,0.6,0,3,0,0.29,46.55,99.14,2.02,-80,540,620,36,615.79
Michael.Kostka,D,CHI/T.B,31,20132014,27,0.625,3,9,0.43,1.28,51.89,106.17,1.34,28,385,357,39,421.63
Michael.Kostka,D,NYR,7,20142015,28,0.65,0,1,0,0.6,52.57,101.63,4.83,9,92,83,5,100.25
Michael.Kostka,D,OTT,8,20152016,29,0.8,0,1,0,0.62,46.27,100.74,-3.63,-15,93,108,7,97.44
Tom.Kostopoulos,R,MTL,79,20072008,28,0.9,6,7,0.48,0.56,49.43,97.21,2.3,-16,691,707,105,753.38
Tom.Kostopoulos,R,MTL,82,20082009,29,0.9,7,14,0.43,0.87,48.48,99.94,0.6,-55,880,935,109,968.62
Tom.Kostopoulos,R,CAR,81,20092010,30,0.7,6,11,0.43,0.79,48.06,100.63,-0.93,-59,729,788,86,830.38
Tom.Kostopoulos,R,CAR/CGY,75,20102011,31,0.95,6,9,0.46,0.7,51.81,98.53,1.18,52,746,694,65,776.95
Tom.Kostopoulos,R,CGY,81,20112012,32,1.1,2,8,0.14,0.54,47.8,97.16,0.73,-68,738,806,80,883.42
Tom.Kostopoulos,R,N.J,15,20122013,33,0.6,0,0,0,0,60.45,94.89,4.41,37,107,70,11,131.42
Ales.Kotalik,RL,BUF,78,20072008,28,2.5,10,8,0.67,0.54,50.87,99.28,1.91,25,727,702,120,893.38
Ales.Kotalik,RL,BUF/EDM,75,20082009,29,2.5,9,11,0.6,0.73,49.66,99.77,3.01,-11,794,805,141,900.19
Ales.Kotalik,RL,CGY/NYR,70,20092010,30,3,6,4,0.47,0.31,51.41,96.69,0.54,38,693,655,116,762.62
Ales.Kotalik,RL,CGY,26,20102011,31,3,3,1,0.64,0.21,53.18,95.2,-1.71,34,284,250,51,281.53
Alex.Kovalev,R,MTL,94,20072008,34,4.5,17,20,0.83,0.98,48.43,102.27,2.29,-72,1110,1182,135,1224.95
Alex.Kovalev,R,MTL,82,20082009,35,4.5,16,16,0.91,0.91,48.42,101.2,0.59,-63,967,1030,122,1050.67
Alex.Kovalev,R,OTT,76,20092010,36,5,12,19,0.68,1.08,51.09,97.52,-1.89,42,984,942,106,1060.1
Alex.Kovalev,R,OTT/PIT,81,20102011,37,5,10,14,0.58,0.81,51.56,98.73,-1.31,60,994,934,101,1043.02
Alex.Kovalev,R,FLA,14,20122013,39,1,1,2,0.35,0.69,50.51,98.05,4.47,3,148,145,14,173.26
Ilya.Kovalchuk,LR,ATL,79,20072008,24,5.5,26,20,1.42,1.09,41.91,101.96,-1.69,-303,785,1088,112,1101.04
Ilya.Kovalchuk,LR,ATL,79,20082009,25,7.5,25,18,1.33,0.96,46.17,101.18,-0.82,-156,940,1096,125,1130.18
Ilya.Kovalchuk,LR,N.J/ATL,81,20092010,26,7.5,28,25,1.37,1.22,50,103.51,-0.84,0,1057,1057,157,1230.67
Ilya.Kovalchuk,LR,N.J,81,20102011,27,6,17,16,0.73,0.69,50.77,97.48,-2.27,35,1158,1123,141,1392.69
Ilya.Kovalchuk,LR,N.J,100,20112012,28,6,21,29,0.75,1.04,52.05,99.03,1.82,113,1434,1321,206,1669.52
Ilya.Kovalchuk,LR,N.J,37,20122013,29,11,4,8,0.41,0.82,51.41,98.94,-5.13,26,475,449,59,585.97
Viktor.Kozlov,R,WSH,88,20072008,32,2.5,13,30,0.63,1.46,57.72,102.37,3.37,357,1335,978,168,1234.1
Viktor.Kozlov,R,WSH,81,20082009,33,2.5,15,15,0.86,0.86,55.47,99.41,1.65,231,1171,940,128,1051.88
Vyacheslav.Kozlov,L,ATL,82,20072008,35,3.3,12,13,0.71,0.77,47.32,100.47,5.99,-86,759,845,99,1016.53
Vyacheslav.Kozlov,L,ATL,82,20082009,36,3.85,12,18,0.76,1.14,47.68,100.82,1.87,-76,781,857,95,947.78
Vyacheslav.Kozlov,L,ATL,55,20092010,37,3.85,5,9,0.48,0.87,51.64,96.86,3.45,37,583,546,74,621.39
Brandon.Kozun,R,TOR,20,20142015,24,0.55,2,2,0.81,0.81,44.35,97.75,-1.95,-27,106,133,5,148.72
Lukas.Krajicek,D,VAN,39,20072008,24,1.1,0,5,0,0.57,46.4,100.78,-0.35,-60,387,447,17,527.44
Lukas.Krajicek,D,T.B,71,20082009,25,1.1,1,12,0.06,0.68,46.8,98.1,-2.37,-114,835,949,55,1063.81
Lukas.Krajicek,D,PHI/T.B,72,20092010,26,0.7,1,5,0.06,0.32,46.7,99.12,-3.11,-112,793,905,47,929.81
Chris.Kreider,L,NYR,18,20112012,20,0.6,3,2,0.86,0.57,56.68,93.71,9.46,50,212,162,22,209.03
Chris.Kreider,L,NYR,31,20122013,21,0.9,3,2,0.62,0.41,41.67,101.16,-10.06,-82,205,287,21,291.66
Chris.Kreider,L,NYR,81,20132014,22,0.9,12,18,0.69,1.03,54.03,101.32,3.62,165,1106,941,117,1050.37
Chris.Kreider,L,NYR,99,20142015,23,2.35,19,24,0.85,1.08,49.78,103.9,0.4,-11,1250,1261,163,1336.04
Chris.Kreider,L,NYR,70,20152016,24,2.6,12,12,0.79,0.79,49.88,102.09,3.8,-4,845,849,99,909.27
David.Krejci,C,BOS,62,20072008,21,0.775,4,13,0.33,1.07,54.6,98.04,3.68,112,665,553,67,727.92
David.Krejci,C,BOS,92,20082009,22,0.825,16,39,0.86,2.1,52.63,106.04,3.13,105,1050,945,117,1114.38
David.Krejci,C,BOS,87,20092010,23,3.5,12,24,0.61,1.22,53.39,101.4,0.82,147,1159,1012,110,1180.03
David.Krejci,C,BOS,100,20102011,24,3.75,21,43,0.87,1.78,52.43,104.71,2.09,141,1520,1379,130,1451.47
David.Krejci,C,BOS,86,20112012,25,4,18,29,0.86,1.38,54.07,98.73,-0.13,197,1309,1112,96,1259.06
David.Krejci,C,BOS,69,20122013,26,5.25,17,28,0.91,1.5,52.6,102.62,-0.86,116,1172,1056,106,1116.36
David.Krejci,C,BOS,92,20132014,27,5.25,13,32,0.56,1.37,52.13,103.29,-2.85,116,1420,1304,136,1403.09
David.Krejci,C,BOS,47,20142015,28,5.25,5,14,0.45,1.25,51.26,102.09,-1.16,32,650,618,46,671.75
David.Krejci,C,BOS,63,20152016,29,7.25,10,23,0.67,1.53,49.56,103.51,1.79,-15,848,863,65,900.8
Kamil.Kreps,CR,FLA,76,20072008,22,NA,7,14,0.54,1.07,46.79,102.89,-2.81,-85,620,705,70,781.84
Kamil.Kreps,CR,FLA,66,20082009,23,0.682,3,14,0.25,1.18,44.1,101.16,-3.06,-149,557,706,66,711.61
Kamil.Kreps,CR,FLA,76,20092010,24,0.682,4,8,0.3,0.6,41.34,100.21,-4.02,-249,594,843,71,797.82
Jason.Krog,C,VAN,4,20082009,32,0.605,0,0,0,0,55.81,100,7.86,5,24,19,1,27.71
Niklas.Kronwall,D,DET,87,20072008,26,1.5,7,26,0.31,1.15,58,103.1,-2.42,355,1287,932,68,1356.46
Niklas.Kronwall,D,DET,102,20082009,27,3,2,26,0.07,0.92,57.63,98.14,0.82,456,1722,1266,81,1702.05
Niklas.Kronwall,D,DET,60,20092010,28,3.25,3,7,0.18,0.42,54.13,100.08,-0.45,147,963,816,50,989.42
Niklas.Kronwall,D,DET,88,20102011,29,3.5,7,17,0.29,0.71,53.94,99.73,1.08,215,1470,1255,81,1446.58
Niklas.Kronwall,D,DET,87,20112012,30,3.75,8,12,0.35,0.52,53.04,99.55,-2.91,142,1237,1095,83,1389.41
Niklas.Kronwall,D,DET,62,20122013,31,4.5,2,10,0.11,0.57,52.51,99.45,-0.16,91,953,862,38,1054.81
Niklas.Kronwall,D,DET,84,20132014,32,6,3,17,0.13,0.73,52.12,100.1,1.13,102,1253,1151,54,1390.84
Niklas.Kronwall,D,DET,86,20142015,33,6,4,11,0.17,0.48,49.38,99.16,-5.48,-28,1120,1148,50,1372.32
Niklas.Kronwall,D,DET,55,20152016,34,6,2,7,0.13,0.47,50.13,99.23,-1.67,4,757,753,24,892.06
Staffan.Kronwall,D,TOR,18,20072008,25,0.475,0,0,0,0,52.83,97.52,2.56,18,168,150,8,176.84
Staffan.Kronwall,D,WSH,3,20082009,26,0.5,0,0,0,0,60.27,93,4.25,15,44,29,4,37.49
Staffan.Kronwall,D,CGY,11,20092010,27,0.5,1,2,0.59,1.17,46.91,99.65,-2.53,-12,91,103,5,102.5
Marcus.Kruger,C,CHI,12,20102011,20,0.59,0,1,0,0.48,51.66,98.44,-0.52,7,109,102,9,125.58
Marcus.Kruger,C,CHI,77,20112012,21,0.715,9,13,0.58,0.83,54,99.97,0.41,132,890,758,78,937.45
Marcus.Kruger,C,CHI,70,20122013,22,0.9,7,8,0.56,0.64,54.16,99.13,-0.79,106,690,584,63,754.83
Marcus.Kruger,C,CHI,100,20132014,23,1.25,8,20,0.43,1.08,50.38,98.8,-4.74,14,936,922,97,1113.05
Marcus.Kruger,C,CHI,104,20142015,24,1.4,9,10,0.47,0.52,52.18,97.09,-0.99,91,1088,997,136,1144.47
Marcus.Kruger,C,CHI,33,20152016,25,1.5,0,1,0,0.17,48.37,95.94,-4.68,-21,311,332,35,352.36
Torey.Krug,D,BOS,2,20112012,20,0.9,0,1,0,2.06,50,103.17,4.76,0,27,27,2,29.19
Torey.Krug,D,BOS,16,20122013,21,0.925,1,2,0.29,0.59,54.68,102.72,7.95,37,216,179,26,203.44
Torey.Krug,D,BOS,91,20132014,22,0.925,7,17,0.32,0.78,54.83,101,1.24,239,1356,1117,126,1311.67
Torey.Krug,D,BOS,78,20142015,23,1.4,10,9,0.49,0.44,53.12,102.39,2.54,140,1193,1053,117,1215.62
Torey.Krug,D,BOS,72,20152016,24,3.4,3,16,0.15,0.81,49.82,102.12,2.21,-8,1098,1106,124,1183.51
Tomas.Kubalik,R,CBJ,4,20102011,20,0.57,0,2,0,2.53,45.57,96.34,-4.43,-7,36,43,1,47.37
Tomas.Kubalik,R,CBJ,8,20112012,21,0.62,1,1,0.65,0.65,44.91,96.86,-7.93,-17,75,92,7,92.26
Filip.Kuba,D,T.B,75,20072008,30,3,3,12,0.14,0.56,49.91,97.55,0.83,-4,1081,1085,69,1282.09
Filip.Kuba,D,OTT,71,20082009,31,3,1,11,0.06,0.61,49.13,101.57,-0.45,-32,908,940,51,1077.27
Filip.Kuba,D,OTT,52,20092010,32,3.7,1,14,0.07,1.04,52.75,96.71,1.02,79,758,679,47,810.26
Filip.Kuba,D,OTT,64,20102011,33,3.7,1,6,0.06,0.37,49.62,95.18,-0.12,-14,912,926,53,983.39
Filip.Kuba,D,OTT,80,20112012,34,3.7,2,16,0.09,0.71,51.92,102.67,-1.75,104,1406,1302,56,1347.41
Filip.Kuba,D,FLA,44,20122013,35,3.8,1,5,0.08,0.42,45.62,97.03,-5.15,-114,593,707,39,717.89
Pavel.Kubina,D,TOR,72,20072008,30,5,4,15,0.21,0.79,49.58,100.41,-3.58,-18,1058,1076,80,1142.35
Pavel.Kubina,D,TOR,81,20082009,31,5,4,12,0.19,0.56,51.07,97.61,1.07,52,1239,1187,83,1294.67
Pavel.Kubina,D,ATL,76,20092010,32,5,4,19,0.2,0.93,48.49,101.41,-0.64,-66,1057,1123,91,1222.79
Pavel.Kubina,D,T.B,87,20102011,33,4.2,3,14,0.14,0.64,52.05,100.53,2.28,100,1271,1171,49,1311.87
Pavel.Kubina,D,PHI/T.B,74,20112012,34,3.5,3,11,0.16,0.58,48.09,98.87,-1.66,-80,1005,1085,58,1147.46
Nikita.Kucherov,RL,T.B,54,20132014,20,0.693,7,8,0.67,0.77,53.89,100.11,3.2,90,624,534,78,625.11
Nikita.Kucherov,RL,T.B,108,20142015,21,0.743,30,27,1.34,1.2,55.35,103.86,4.5,265,1371,1106,160,1347.07
Nikita.Kucherov,RL,T.B,71,20152016,22,0.7,15,14,0.92,0.86,54.19,101.71,3.02,153,990,837,110,973.57
Tom.Kuhnhackl,LR,PIT,32,20152016,23,0.575,2,5,0.35,0.88,49.91,102.4,-6.49,-1,287,288,37,340.73
Lasse.Kukkonen,D,PHI,67,20072008,25,0.85,1,4,0.07,0.28,42.93,101.04,-4.81,-216,656,872,26,852.65
Lasse.Kukkonen,D,PHI,22,20082009,26,0.9,0,2,0,0.61,49.87,96.53,2.2,-1,189,190,9,197.62
Brett.Kulak,D,CGY,1,20142015,20,0.635,0,0,0,0,60.87,95.83,7.93,5,14,9,0,16.37
Brett.Kulak,D,CGY,6,20152016,21,0.655,0,0,0,0,54.78,95.22,11.65,11,63,52,6,67.19
Arturs.Kulda,D,ATL,4,20092010,21,0.517,0,2,0,2.81,39.6,108.51,-5.58,-21,40,61,5,42.77
Arturs.Kulda,D,ATL,2,20102011,22,0.517,0,0,0,0,53.7,77.99,9.54,4,29,25,3,22.27
Arturs.Kulda,D,WPG,9,20112012,23,0.575,0,0,0,0,43.1,103.86,-8.2,-24,75,99,8,96.78
Nikolay.Kulemin,LR,TOR,72,20082009,22,0.85,13,9,0.91,0.63,49.81,97.27,-0.82,-6,793,799,88,853.09
Nikolay.Kulemin,LR,TOR,78,20092010,23,0.85,13,18,0.77,1.06,54.81,99.86,3.1,188,1071,883,107,1019.23
Nikolay.Kulemin,LR,TOR,82,20102011,24,2.5,24,17,1.33,0.94,51.82,102.49,5.73,79,1125,1046,109,1084.4
Nikolay.Kulemin,LR,TOR,70,20112012,25,2.2,5,15,0.34,1.01,51.23,101.59,2.37,42,877,835,86,887.02
Nikolay.Kulemin,LR,TOR,55,20122013,26,2.6,6,15,0.48,1.2,41.74,99.67,-3.05,-236,596,832,62,750.17
Nikolay.Kulemin,LR,TOR,70,20132014,27,3,9,9,0.59,0.59,41.29,100.11,-2.05,-296,702,998,68,922.15
Nikolay.Kulemin,LR,NYI,89,20142015,28,3,12,15,0.64,0.81,51.59,99.37,-1.15,68,1103,1035,93,1117.29
Nikolay.Kulemin,LR,NYI,71,20152016,29,4.25,6,9,0.44,0.66,47.04,103.54,-3.73,-91,722,813,71,824.25
Dmitry.Kulikov,D,FLA,68,20092010,18,0.9,2,4,0.12,0.25,45.6,101.8,1.02,-159,824,983,54,972.67
Dmitry.Kulikov,D,FLA,72,20102011,19,0.9,4,15,0.21,0.79,51.08,99.31,1.02,46,1086,1040,57,1137.16
Dmitry.Kulikov,D,FLA,65,20112012,20,0.9,2,15,0.11,0.81,47.62,99.7,-1.58,-91,911,1002,72,1106.18
Dmitry.Kulikov,D,FLA,34,20122013,21,2,0,3,0,0.32,50,98.68,1.18,0,507,507,30,569.32
Dmitry.Kulikov,D,FLA,81,20132014,22,3,4,7,0.18,0.31,51.19,96.02,0.33,56,1204,1148,78,1348.32
Dmitry.Kulikov,D,FLA,73,20142015,23,4,2,13,0.1,0.66,51.14,100.17,-1.3,47,1052,1005,59,1189.68
Dmitry.Kulikov,D,FLA,65,20152016,24,4.5,1,8,0.06,0.45,46.89,100.76,-3.31,-108,813,921,69,1076.39
Tomas.Kundratek,D,WSH,5,20112012,21,0.525,0,0,0,0,37.8,100,-2.42,-20,31,51,2,49.34
Tomas.Kundratek,D,WSH,25,20122013,22,0.6,1,2,0.17,0.35,46.84,96.88,-2.55,-39,289,328,20,346.41
Chris.Kunitz,L,ANA,88,20072008,27,NA,11,19,0.63,1.08,56.46,99.94,8.4,219,957,738,130,1051.67
Chris.Kunitz,L,ANA/PIT,106,20082009,28,3.5,17,32,0.72,1.35,53.71,101.17,4.49,194,1403,1209,158,1421.88
Chris.Kunitz,L,PIT,62,20092010,29,3.6,13,18,0.93,1.29,58.05,99.52,6.31,260,937,677,108,839.29
Chris.Kunitz,L,PIT,72,20102011,30,3.8,15,17,0.99,1.12,54.9,102.93,2.38,174,974,800,89,908.88
Chris.Kunitz,L,PIT,88,20112012,31,4,20,24,0.97,1.16,58.09,100.48,5.4,382,1372,990,161,1240.48
Chris.Kunitz,L,PIT,63,20122013,32,3.725,15,27,1.05,1.9,54.84,105.19,8.54,162,917,755,80,854.35
Chris.Kunitz,L,PIT,91,20132014,33,3.725,21,25,0.97,1.15,53.12,101.44,5.16,156,1330,1174,165,1304.67
Chris.Kunitz,L,PIT,79,20142015,34,4,7,16,0.38,0.87,56.52,100,5.26,268,1161,893,118,1101.02
Chris.Kunitz,L,PIT,70,20152016,35,4,14,16,0.86,0.99,55.43,104.3,4.15,199,1015,816,92,973.92
Cody.Kunyk,C,T.B,1,20132014,23,0.925,0,0,0,0,52.38,100,-12,1,11,10,2,9.53
Evgeny.Kuznetsov,C,WSH,17,20132014,21,0.87,2,4,0.6,1.21,42.34,101.68,-3.19,-51,141,192,14,199.07
Evgeny.Kuznetsov,C,WSH,94,20142015,22,0.87,9,18,0.49,0.99,49.29,103.12,-2.64,-29,1002,1031,122,1095.01
Evgeny.Kuznetsov,C,WSH,72,20152016,23,2.6,11,38,0.65,2.25,51.88,102.53,2.26,72,994,922,104,1012.87
Joel.Kwiatkowski,D,ATL,18,20072008,30,NA,0,4,0,0.88,47.61,97.46,7.22,-22,219,241,23,271.64
Milan.Kytnar,CR,EDM,1,20112012,22,0.58,0,0,0,0,100,NA,39.56,3,3,0,1,4.58
Teemu.Laakso,D,NSH,7,20092010,22,0.6,0,0,0,0,37.39,98.62,-12.28,-29,43,72,5,69.92
Teemu.Laakso,D,NSH,1,20102011,23,0.6,0,0,0,0,60,100,15.26,1,3,2,0,2.67
Teemu.Laakso,D,NSH,9,20112012,24,0.675,0,0,0,0,38.25,100.87,-4.49,-43,70,113,3,97.37
Pierre-Cedric.Labrie,L,T.B,14,20112012,25,0.525,0,2,0,1.46,50.38,90.45,7.09,1,66,65,5,82.4
Pierre-Cedric.Labrie,L,T.B,19,20122013,26,0.525,2,1,0.74,0.37,48.3,103.47,1.52,-9,128,137,14,162.83
Pierre-Cedric.Labrie,L,T.B,13,20132014,27,0.625,0,0,0,0,39.55,91.3,-7.38,-28,53,81,2,90.38
Dan.Lacouture,L,CAR,11,20082009,31,0.475,2,0,2.66,0,41.94,100.63,-7.33,-15,39,54,2,45.18
Andrew.Ladd,L,CAR/CHI,63,20072008,21,NA,13,11,1.13,0.95,51.22,102.65,1.99,30,631,601,101,691.3
Andrew.Ladd,L,CHI,99,20082009,22,1.45,16,29,0.78,1.41,55.08,101.14,1.19,216,1170,954,200,1234.9
Andrew.Ladd,L,CHI,101,20092010,23,1.65,20,21,0.95,0.99,54.35,98.47,-1.72,199,1243,1044,144,1267.78
Andrew.Ladd,L,ATL,80,20102011,24,2.35,14,19,0.75,1.01,51.33,98.56,3.85,61,1176,1115,113,1127.07
Andrew.Ladd,L,WPG,82,20112012,25,4,22,13,1.11,0.65,54.84,97.98,6.63,225,1275,1050,188,1191.47
Andrew.Ladd,L,WPG,48,20122013,26,4.5,11,20,0.93,1.7,51.53,101.76,2.96,44,743,699,74,707.38
Andrew.Ladd,L,WPG,78,20132014,27,4.5,17,19,0.96,1.08,52.9,100.26,4.39,122,1114,992,124,1059.57
