period,minute,second,possession,duration,possession_team.name,play_pattern.id,play_pattern.name,player.id,player.name,position.name,shot.statsbomb_xg,shot.first_time,shot.technique.name,shot.outcome.name,shot.type.name,shot.body_part.name,match_id,location.x,location.y,location.x.GK,location.y.GK,player.name.GK,DistToGoal,DistToKeeper,AngleToGoal,avevelocity,distance.ToD1,DefendersBehindBall,TimeInPoss
2,68,35,134,1.053517,England Women's,1,Regular Play,15619,Bethany Mead,Left Midfield,0.01901056,NA,Normal,Off T,Open Play,Right Foot,69199,103.7,22.9,119,37.7,Ingrid Hjelmseth,23.624140195994432,2.5079872407968877,43.62790835053939,23.19103626150126,1.8248287590894625,4,19.212999999999738
2,72,43,141,0.5131,Norway Women's,1,Regular Play,24374,Ingrid Syrstad Engen,Left Defensive Midfield,0.007084585,NA,Normal,Blocked,Open Play,Right Foot,69199,89,49.8,118.1,40.8,Karen Bardsley,32.512151574449824,2.0615528128088343,107.54325771540013,40.4914993048769,1.4866068747318493,9,37.92099999999937
2,72,43,141,1.087288,Norway Women's,1,Regular Play,10387,Lisa-Marie Utland,Right Center Forward,0.041137762,NA,Backheel,Off T,Open Play,Right Foot,69199,106.3,40,119.5,41.3,Karen Bardsley,13.700000000000003,1.3928388277184094,90,13.291458661506367,0.9848857801796115,2,38.490999999999985
2,82,57,157,0.250057,England Women's,5,Other,4654,Nikita Parris,Right Midfield,0.76,NA,Normal,Saved,Penalty,Right Foot,69199,108,39.9,NA,NA,NA,12.000416659433121,NA,89.52254622269074,47.62945954176981,30,0,0
2,86,23,164,0.784198,Norway Women's,1,Regular Play,24373,Synne Skinnes Hansen,Right Back,0.033292122,TRUE,Normal,Saved,Open Play,Right Foot,69199,113.1,55.7,119.4,43.7,Karen Bardsley,17.149344010777796,3.7483329627982642,156.27496997170672,19.490782692041808,7.032780389006898,4,16.298999999999978
2,90,6,171,0.923531,England Women's,1,Regular Play,4643,Georgia Stanway,Left Center Midfield,0.03144054,NA,Normal,Off T,Open Play,Right Foot,69199,107.1,54.7,117.2,42.7,Ingrid Hjelmseth,19.557607215607952,3.8897300677553446,138.73139699916044,26.318294279299195,3.1780497164141446,4,46.206999999999425
2,91,5,174,0.1203,England Women's,1,Regular Play,4643,Georgia Stanway,Left Center Midfield,0.09219857,NA,Normal,Blocked,Open Play,Right Foot,69199,102.9,44.5,116.5,40.9,Ingrid Hjelmseth,17.682194433949643,3.61386219991853,104.74356283647072,35.394295687520724,5.263078946776301,4,8.076000000000022
1,0,53,5,1.058903,United States Women's,1,Regular Play,6811,Julie Ertz,Center Defensive Midfield,0.049512442,TRUE,Normal,Saved,Open Play,Right Foot,69202,95.4,47.8,118.5,40.4,Sarah Bouhaddi,25.806975801127873,1.552417469626002,107.59242456218158,22.60921828512772,5.703507692639675,5,21.073999999999998
1,4,42,12,1.324512,United States Women's,3,From Free Kick,8298,Megan Rapinoe,Left Wing,0.04965652,NA,Normal,Goal,Free Kick,Right Foot,69202,105.8,16.2,119.1,39.4,Sarah Bouhaddi,27.714256259189064,1.0816653826392022,30.821935585293105,22.300488481151262,11.566330446602326,9,0
1,12,18,28,1.2698,France Women's,1,Regular Play,10121,Eugénie Le Sommer,Left Wing,0.035737444,NA,Normal,Saved Off Target,Open Play,Head,69202,108.2,45.1,118.9,41.2,Alyssa Naeher,12.85496013218244,1.6278820596099688,113.37416436504822,8.825910049533409,1.7888543819998317,4,37.214000000000055
1,12,52,29,0.817779,United States Women's,1,Regular Play,5085,Alex Morgan,Center Forward,0.0505902,NA,Normal,Saved,Open Play,Left Foot,69202,103.4,28.9,117.8,39.1,Sarah Bouhaddi,19.969226324522438,2.3769728648009445,56.230355053642825,20.557999834838014,2.72029410174708,1,32.47500000000002
1,15,41,37,0.068,France Women's,4,From Throw In,25442,Valérie Gauvin,Center Forward,0.023604304,NA,Normal,Blocked,Open Play,Right Foot,69202,103.1,28.3,118.5,38,Alyssa Naeher,20.55480479109447,2.5,55.30484646876605,20.430064690367388,1.2369316876853012,3,39.775999999999954
1,17,18,41,0.4693,France Women's,7,From Goal Kick,10114,Elise Bussaglia,Left Center Midfield,0.021138651,NA,Normal,Blocked,Open Play,Right Foot,69202,96.6,49.7,118.9,41.8,Alyssa Naeher,25.3308112779674,2.109502310972893,112.51546947380662,21.573041478070092,3.9115214431215954,7,18.819999999999936
1,17,20,41,0.9369,France Women's,7,From Goal Kick,10123,Amandine Henry,Right Center Midfield,0.018183235,TRUE,Normal,Off T,Open Play,Right Foot,69202,92.4,45,118.9,41.2,Alyssa Naeher,28.04924241401182,1.6278820596099688,100.26830579801026,29.599477805665373,5.5901699437494745,8,21.173999999999978
1,31,56,67,1.2871,France Women's,2,From Corner,10123,Amandine Henry,Right Center Midfield,0.015216642,NA,Normal,Off T,Open Play,Head,69202,106.9,41.6,118.9,41.2,Alyssa Naeher,13.197348218486919,1.6278820596099688,96.96346852648809,11.503441715705936,1.3152946437965929,9,1.5820000000001073
1,40,54,86,1.868681,United States Women's,3,From Free Kick,5087,Samantha Mewis,Left Center Midfield,0.007915544,NA,Normal,Off T,Open Play,Head,69202,106.1,44.1,118.9,41.9,Sarah Bouhaddi,14.492066795319436,2.195449840010011,106.43416320625344,7.980000676190838,0.8544003745317652,3,2.1349999999997635
1,42,54,90,1.302853,United States Women's,3,From Free Kick,5088,Crystal Alyssia Dunn,Left Back,0.020990735,NA,Normal,Saved,Open Play,Right Foot,69202,98.1,22.7,119,38.9,Sarah Bouhaddi,27.908779980500764,1.4866068747318515,51.692875357834104,19.694256922360623,3.3837848631377283,9,27.239000000000033
1,45,4,97,1.7316,France Women's,4,From Throw In,10137,Kadidiatou Diani,Right Wing,0.041782938,NA,Normal,Off T,Open Play,Other,69202,109.5,39.5,119.1,40,Alyssa Naeher,10.51189802081432,0.9000000000000057,87.27368900609365,7.874787371700286,1.486606874731856,3,3.519000000000233
1,46,49,102,1.302522,United States Women's,1,Regular Play,5087,Samantha Mewis,Left Center Midfield,0.011627644,NA,Normal,Saved,Open Play,Left Foot,69202,91.8,28.6,119,39.8,Sarah Bouhaddi,30.417100453527784,1.0198039027185575,67.98871680208065,21.77490969021359,3.2202484376209255,5,10.643999999999778
2,45,12,104,1.15509,United States Women's,8,From Keeper,5087,Samantha Mewis,Left Center Midfield,0.007940871,NA,Normal,Saved,Open Play,Left Foot,69202,100.3,22.1,118.3,37.3,Sarah Bouhaddi,26.61766330841233,3.1906112267087674,47.740790594182585,21.119814412698833,1.6643316977093299,4,11.070999999999913
2,45,15,104,0.705695,United States Women's,8,From Keeper,5013,Tobin Heath,Right Wing,0.055898532,TRUE,Normal,Saved,Open Play,Right Foot,69202,118.2,51.9,118.8,42.2,Sarah Bouhaddi,12.035364556173608,2.5059928172283374,171.39861514128512,11.743514892468081,-1.9235384061671363,0,14.208000000000084
2,45,45,105,0.115843,United States Women's,2,From Corner,5085,Alex Morgan,Center Forward,0.054410983,TRUE,Half Volley,Blocked,Open Play,Left Foot,69202,110.4,44.2,119.2,41.9,Sarah Bouhaddi,10.478549517943785,2.061552812808828,113.62937773065684,23.482593697910833,3.2893768406797004,8,2.76299999999992
2,51,36,120,0.5262,France Women's,1,Regular Play,10123,Amandine Henry,Right Center Midfield,0.010091568,TRUE,Half Volley,Blocked,Open Play,Right Foot,69202,91.6,40.1,119.5,40.2,Alyssa Naeher,28.400176055792336,0.5385164807134515,90.20174486874717,26.828896224372198,4.589117562233506,9,4.364999999999782
2,51,45,122,0.165,France Women's,1,Regular Play,10123,Amandine Henry,Right Center Midfield,0.03121784,TRUE,Normal,Blocked,Open Play,Right Foot,69202,93.7,36.8,119.8,39.6,Alyssa Naeher,26.49396157617807,0.44721359549995793,83.06275004660567,24.014076068071404,4.440720662234895,5,2.5850000000000364
2,52,15,123,0.8774,France Women's,2,From Corner,10121,Eugénie Le Sommer,Left Wing,0.033466652,NA,Normal,Off T,Open Play,Head,69202,111.2,39.1,119.7,40.1,Alyssa Naeher,8.845903006477064,0.31622776601683567,84.16050768848251,11.01713788337777,0.8246211251235369,7,1.518999999999778
2,57,23,136,0.4598,France Women's,1,Regular Play,10121,Eugénie Le Sommer,Left Wing,0.032423448,NA,Normal,Off T,Open Play,Right Foot,69202,115.4,28.8,119.5,36,Alyssa Naeher,12.107848694132246,4.031128874149275,22.32865637801913,17.675326466532276,3.6769552621700456,3,14.639000000000124
2,58,34,138,0.2165,France Women's,1,Regular Play,10137,Kadidiatou Diani,Right Wing,0.06845743,NA,Normal,Blocked,Open Play,Right Foot,69202,101.7,53.2,118.6,43.6,Alyssa Naeher,22.56390923576852,3.8626415831655967,125.80334410837112,5.638131924126429,1.5556349186104015,2,18.23199999999997
2,61,33,145,0.2129,France Women's,1,Regular Play,15249,Amel Majri,Left Back,0.015493118,TRUE,Normal,Blocked,Open Play,Right Foot,69202,97.3,21.7,119.4,40.1,Alyssa Naeher,29.157846285348306,0.6082762530298166,51.12537194019973,21.110573089942932,5.536244214266567,8,18.554999999999836
2,63,12,148,1.2995,United States Women's,5,Other,25442,Valérie Gauvin,Center Forward,0.0104569215,NA,Normal,Saved,Open Play,Head,69202,104.6,38.4,118.7,40.2,Alyssa Naeher,15.482893786369528,1.3152946437965882,84.06847307508028,10.633122137658978,0.5099019513592802,3,3.2890000000002146
2,64,39,152,0.847085,United States Women's,4,From Throw In,8298,Megan Rapinoe,Left Wing,0.24674591,TRUE,Normal,Goal,Open Play,Right Foot,69202,111.3,33.1,116.7,37.8,Sarah Bouhaddi,11.10405331399305,3.966106403010387,51.58194465517803,12.54353597019378,3.7536648758246898,2,20.746000000000095
2,72,59,169,1.3174,France Women's,2,From Corner,10121,Eugénie Le Sommer,Left Wing,0.005601711,NA,Normal,Saved,Open Play,Head,69202,107.6,34.2,119.6,39.6,Alyssa Naeher,13.689411966918085,0.565685424949241,64.93253656193957,7.589570280463889,1.5231546211727836,9,2.2899999999999636
2,77,44,177,1.1957,France Women's,3,From Free Kick,10123,Amandine Henry,Right Center Midfield,0.011385955,TRUE,Normal,Saved,Open Play,Right Foot,69202,94.9,25.5,119.1,39.9,Alyssa Naeher,28.987238571481758,0.9055385138137475,59.98543581032182,22.782131560729717,2.601922366251532,5,31.63799999999992
2,78,31,180,0.2947,France Women's,4,From Throw In,10121,Eugénie Le Sommer,Left Wing,0.07077099,TRUE,Volley,Saved,Open Play,Right Foot,69202,110.4,37,119.6,40.9,Alyssa Naeher,10.05783276854412,0.9848857801796115,72.64597536373867,32.5914026336928,0.5,6,27.277999999999338
2,80,22,182,0.5686,France Women's,3,From Free Kick,10125,Wendie Renard,Left Center Back,0.21400069,NA,Normal,Goal,Open Play,Head,69202,114.1,39.2,119.7,40.1,Alyssa Naeher,5.953990258641683,0.31622776601683567,82.2781741998691,10.901137683652303,1.389244398944978,1,1.555000000000291
2,82,41,184,0.2889,France Women's,1,Regular Play,15470,Delphine Cascarino,Right Wing,0.012513005,NA,Normal,Blocked,Open Play,Right Foot,69202,110.4,57.6,119,43.6,Alyssa Naeher,20.047942537826668,3.736308338453882,151.3895403340348,2.496054880902715,0.5385164807134462,5,40.6269999999995
2,83,16,185,0.8001,France Women's,2,From Corner,10123,Amandine Henry,Right Center Midfield,0.01060948,NA,Normal,Off T,Open Play,Head,69202,109.9,32.8,119.4,39.6,Alyssa Naeher,12.40362850137007,0.7211102550927924,54.51602020496815,13.133473465673674,0.7211102550927944,8,2.0850000000000364
2,85,5,191,0.1646,France Women's,4,From Throw In,10114,Elise Bussaglia,Left Center Midfield,0.009205163,NA,Half Volley,Blocked,Open Play,Right Foot,69202,93.5,33.1,119.3,39.6,Alyssa Naeher,27.38357171736368,0.8062257748298567,75.40553365100084,15.947028855901193,2.9410882339705453,8,30.676000000000386
1,6,20,15,1.404034,Italy Women's,3,From Free Kick,10398,Valentina Cernoia,Left Midfield,0.012360897,NA,Normal,Off T,Open Play,Right Foot,69205,94.4,19.4,118.7,36.7,Sari van Veenendaal,32.85909310982273,3.546829570193636,51.17680118260422,20.989992677547907,6.152235366108804,3,13.216000000000008
1,17,1,37,0.577597,Italy Women's,3,From Free Kick,25544,Valentina Bergamaschi,Right Midfield,0.18025719,NA,Volley,Saved,Open Play,Right Foot,69205,109.8,40,117.3,40.3,Sari van Veenendaal,10.200000000000003,2.7166155414412274,90,12.484660673320638,2.700000000000003,1,31.817000000000007
1,24,52,57,1.50869,Italy Women's,3,From Free Kick,10225,Aurora Galli,Right Center Midfield,0.021019315,TRUE,Normal,Off T,Open Play,Right Foot,69205,93.9,51.1,118.1,42.8,Sari van Veenendaal,28.362298919516373,3.383784863137727,113.03943597990353,17.328323190875,3.544009029333862,7,30.27800000000002
1,26,44,58,0.442289,Netherlands Women's,7,From Goal Kick,10658,Danielle van de Donk,Left Center Midfield,0.023299184,NA,Normal,Blocked,Open Play,Left Foot,69205,97.7,47.3,119.2,42.4,Laura Giuliani,23.464441182350793,2.5298221281347013,108.12607968817011,14.27992346600356,1.7000000000000028,7,75.89499999999998
1,28,48,62,1.07707,Netherlands Women's,1,Regular Play,15623,Vivianne Miedema,Center Forward,0.022221671,NA,Normal,Saved,Open Play,Left Foot,69205,97.6,30.2,119.1,40.5,Laura Giuliani,24.44994887520218,1.029563014098705,66.3706222693432,20.81642726882441,4.070626487409525,4,18.430000000000064
1,35,56,69,1.278298,Italy Women's,3,From Free Kick,25541,Valentina Giacinti,Right Center Forward,0.039236516,NA,Normal,Off T,Open Play,Left Foot,69205,107.3,31.8,119,37,Sari van Veenendaal,15.117208737065189,3.1622776601683795,57.15091104091422,14.442738225491736,1.2806248474865702,1,31.798999999999978
1,36,43,70,0.989325,Netherlands Women's,7,From Goal Kick,10649,Lieke Martens,Left Wing,0.030891253,NA,Normal,Saved,Open Play,Right Foot,69205,104.4,26.9,118.3,38.1,Laura Giuliani,20.37081245311536,2.549509756796393,49.97835533930882,18.11458972184838,1.7464249196572939,5,31.06899999999996
1,41,59,80,0.722796,Netherlands Women's,3,From Free Kick,10645,Sherida Spitse,Center Defensive Midfield,0.085693344,NA,Normal,Saved,Free Kick,Right Foot,69205,100.7,33.1,119.7,41.5,Laura Giuliani,20.496341136895627,1.5297058540778348,70.32737194540715,29.204975792801868,10.621205204683694,10,0
1,46,43,92,0.420037,Netherlands Women's,1,Regular Play,10649,Lieke Martens,Left Wing,0.054446556,TRUE,Normal,Blocked,Open Play,Right Foot,69205,109.1,30.9,118.9,38.1,Laura Giuliani,14.199295757184586,2.195449840010011,50.142764557884256,2.0201271255243327,1.0440306508910582,1,39.19200000000001
2,48,4,108,0.6756,Netherlands Women's,1,Regular Play,10645,Sherida Spitse,Center Defensive Midfield,0.013552647,NA,Normal,Blocked,Open Play,Right Foot,69205,87.9,35.8,119.3,38.1,Laura Giuliani,32.3736003558455,2.0248456731316584,82.54570118725152,26.249478761054174,5.1009802979427334,8,37.50500000000011
2,48,35,109,2.095827,Netherlands Women's,4,From Throw In,15623,Vivianne Miedema,Center Forward,0.10657497,NA,Normal,Off T,Open Play,Head,69205,112.3,38,119.4,37.4,Laura Giuliani,7.955501241279523,2.668332812825267,75.43972438064313,8.472267651036972,2.299999999999997,3,21.12900000000036
2,49,34,111,0.940193,Netherlands Women's,1,Regular Play,10649,Lieke Martens,Left Wing,0.0203585,NA,Volley,Saved,Open Play,Right Foot,69205,104.1,32.4,119.4,38.8,Laura Giuliani,17.622996340009838,1.3416407864998738,64.45278706021871,16.42238056706978,1.6000000000000085,5,25.867999999999938
2,50,18,113,0.2613,Netherlands Women's,1,Regular Play,10654,Jackie Groenen,Right Center Midfield,0.2581297,NA,Normal,Blocked,Open Play,Right Foot,69205,108.8,47,118.2,42.5,Laura Giuliani,13.207573584879247,3.080584360149871,122.0053832080835,7.220804540418378,4.254409477236529,2,17.376999999999953
2,53,8,119,0.2132,Netherlands Women's,1,Regular Play,10648,Shanice van de Sanden,Right Wing,0.020573149,NA,Normal,Saved,Open Play,Left Foot,69205,97.3,47.3,118.8,40.9,Laura Giuliani,23.84491560060551,1.5000000000000016,107.82705885308326,105.76377059160258,2.517935662402834,7,37.46399999999994
2,54,26,121,0.627388,Netherlands Women's,3,From Free Kick,10649,Lieke Martens,Left Wing,0.053040158,NA,Normal,Saved,Open Play,Right Foot,69205,102.8,25.2,NA,NA,NA,22.690967365892536,NA,49.289153328819026,29.99982502808264,1.7204650534085242,7,9.31100000000015
2,57,39,130,1.194499,Netherlands Women's,2,From Corner,10658,Danielle van de Donk,Left Center Midfield,0.008588696,NA,Normal,Post,Open Play,Right Foot,69205,100.1,30.3,119.3,37.3,Laura Giuliani,22.138202275704327,2.789265136196274,64.01367438852978,19.71835555726393,3.7107950630559023,9,4.492000000000189
2,57,41,130,1.152541,Netherlands Women's,2,From Corner,10666,Dominique Johanna Anna Bloodworth,Left Center Back,0.06892099,NA,Normal,Off T,Open Play,Head,69205,110.4,45.7,120,42.6,Laura Giuliani,11.164676439557034,2.6000000000000014,120.69972255081446,8.34071153648521,10.0657836257293,1,6.938999999999851
2,60,42,137,1.244973,Netherlands Women's,4,From Throw In,10656,Lineth Beerensteyn,Right Wing,0.03782575,TRUE,Half Volley,Off T,Open Play,Right Foot,69205,106.5,53.5,118.3,43.1,Laura Giuliani,19.091883092036785,3.53553390593274,135,15.67966388186485,2.4698178070456933,3,29.195999999999913
2,62,37,140,1.267121,Netherlands Women's,3,From Free Kick,10645,Sherida Spitse,Center Defensive Midfield,0.010490646,NA,Normal,Post,Free Kick,Right Foot,69205,87,45.5,119.5,39.9,Laura Giuliani,33.455193916640205,0.5099019513592787,99.46232220802557,27.025140916668967,10.107917688624097,10,0
2,69,17,149,0.930874,Netherlands Women's,3,From Free Kick,15623,Vivianne Miedema,Center Forward,0.022725815,NA,Normal,Goal,Open Play,Head,69205,107.5,38.3,118.3,39.8,Laura Giuliani,12.615070352558483,1.711724276862372,82.25528945357708,14.462657693561384,2.4000000000000057,3,1.6890000000003056
2,78,16,160,3.190465,Netherlands Women's,4,From Throw In,10649,Lieke Martens,Left Wing,0.024390459,NA,Normal,Off T,Open Play,Head,69205,110.5,34.1,119.6,37.6,Laura Giuliani,11.183022847155414,2.4331050121192876,58.15754274001482,6.379362392957647,0.9219544457292917,2,8.507000000000517
2,79,25,163,0.885199,Netherlands Women's,3,From Free Kick,10647,Stephanie van der Gragt,Right Center Back,0.051503163,NA,Normal,Goal,Open Play,Head,69205,112.6,36.9,119.2,38.6,Laura Giuliani,8.02309167341369,1.6124515496597074,67.27026792005533,8.359702168664906,0.7071067811865505,2,1.7879999999995562
2,80,38,165,0.587,Netherlands Women's,6,From Counter,15623,Vivianne Miedema,Center Forward,0.053247128,NA,Normal,Saved,Open Play,Right Foot,69205,102.5,49.9,116.7,43.4,Laura Giuliani,20.106217943710845,4.73814309619285,119.49746120836838,25.97327262219647,3.0364452901377956,1,3.917000000000371
2,82,17,168,0.1249,Italy Women's,3,From Free Kick,10206,Daniela Sabatino,Left Center Forward,0.18144019,TRUE,Normal,Saved,Open Play,Right Foot,69205,114.6,50.5,116.3,48.9,Sari van Veenendaal,11.80720119249266,9.638464608017193,152.78388844269253,13.131480758091836,-5.5578772926361015,0,11.740999999999985
2,83,25,170,1.346397,Netherlands Women's,6,From Counter,10649,Lieke Martens,Left Wing,0.032604504,NA,Normal,Off T,Open Play,Right Foot,69205,107.8,28.2,118.9,37.1,Laura Giuliani,16.9729196074217,3.1016124838541614,45.9548412538722,15.360725228010384,1.9209372712298542,4,31.465000000000146
2,94,16,191,0.0964,Italy Women's,3,From Free Kick,10206,Daniela Sabatino,Left Center Forward,0.019279422,NA,Half Volley,Blocked,Open Play,Right Foot,69205,100.7,34.8,119.2,40,Sari van Veenendaal,19.988246546408213,0.7999999999999972,74.92086602503889,11.597862953837017,1.4317821063276264,4,21.80999999999949
1,3,38,12,0.7602,Germany Women's,2,From Corner,15178,Alexandra Popp,Right Center Midfield,0.01885851,NA,Normal,Saved,Open Play,Head,69208,111.1,44.3,119.7,41.2,Rut Hedvig Lindahl,9.884331034521258,1.2369316876853003,115.78732818281436,11.99436179958418,0.8062257748298602,5,4.943999999999988
1,5,34,15,0.9492,Germany Women's,3,From Free Kick,10259,Lina Magull,Left Center Forward,0.08198682,NA,Normal,Saved,Free Kick,Right Foot,69208,99.9,31.5,119.3,39.7,Rut Hedvig Lindahl,21.823381956058043,0.7615773105863923,67.07719931553632,21.880750081326877,9.33916484488843,10,0
1,6,12,17,0.0543,Germany Women's,1,Regular Play,10263,Sara Däbritz,Left Center Midfield,0.015531227,NA,Normal,Saved,Open Play,Left Foot,69208,90.5,42,114.6,39.5,Rut Hedvig Lindahl,29.567718883945037,5.4230987451825055,93.87852450284772,480.1688081509743,2.4020824298928685,6,5.962999999999965
1,11,54,26,0.3256,Sweden Women's,4,From Throw In,13881,Eva Sofia Jakobsson,Right Wing,0.119845614,NA,Normal,Saved,Open Play,Left Foot,69208,109.8,28,116.9,34.4,Almuth Schult,15.749285698088027,6.4007812023221025,40.364536573097375,28.6796499506849,0.9848857801796115,2,11.90300000000002
