"gid","pid","off","def","type","qtr","min","sec","ptso","ptsd","dwn","ytg","yfog","zone","ptm","desc","seas","day","v","h","temp"
3991,652596,"CHI","GB","KOFF",2,2,32,10,10,0,0,0,0,NA,NA,2015,"SUN","GB","CHI",68
3991,652597,"CHI","GB","RUSH",2,2,25,10,10,1,10,21,2,NA,NA,2015,"SUN","GB","CHI",68
3991,652598,"CHI","GB","RUSH",2,2,0,10,10,2,6,25,2,NA,NA,2015,"SUN","GB","CHI",68
3991,652599,"CHI","GB","RUSH",2,1,55,10,10,3,3,28,2,NA,NA,2015,"SUN","GB","CHI",68
3991,652600,"CHI","GB","PASS",2,1,29,10,10,1,10,36,2,NA,NA,2015,"SUN","GB","CHI",68
3991,652601,"CHI","GB","PASS",2,1,24,10,10,2,5,41,3,NA,NA,2015,"SUN","GB","CHI",68
3991,652602,"CHI","GB","RUSH",2,1,16,10,10,3,5,41,3,NA,NA,2015,"SUN","GB","CHI",68
3991,652603,"CHI","GB","PASS",2,1,8,10,10,1,10,53,3,NA,NA,2015,"SUN","GB","CHI",68
3991,652604,"CHI","GB","RUSH",2,1,4,10,10,2,10,53,3,NA,NA,2015,"SUN","GB","CHI",68
3991,652605,"CHI","GB","PASS",2,0,34,10,10,3,4,59,3,NA,NA,2015,"SUN","GB","CHI",68
3991,652606,"CHI","GB","PASS",2,0,18,10,10,1,10,68,4,NA,NA,2015,"SUN","GB","CHI",68
3991,652607,"CHI","GB","PASS",2,0,18,10,10,2,10,68,4,NA,NA,2015,"SUN","GB","CHI",68
3991,652608,"CHI","GB","FGXP",2,0,13,10,10,3,10,68,4,NA,NA,2015,"SUN","GB","CHI",68
3991,652609,"GB","CHI","KOFF",2,0,8,10,13,0,0,0,0,NA,NA,2015,"SUN","GB","CHI",68
3991,652610,"GB","CHI","RUSH",2,0,5,10,13,1,10,21,2,NA,NA,2015,"SUN","GB","CHI",68
3991,652611,"GB","CHI","KOFF",3,15,0,10,13,0,0,0,0,NA,NA,2015,"SUN","GB","CHI",68
3991,652612,"GB","CHI","RUSH",3,14,54,10,13,1,10,41,3,NA,NA,2015,"SUN","GB","CHI",68
3991,652613,"GB","CHI","PASS",3,14,12,10,13,1,10,52,3,NA,NA,2015,"SUN","GB","CHI",68
3991,652614,"GB","CHI","RUSH",3,13,48,10,13,2,8,54,3,NA,NA,2015,"SUN","GB","CHI",68
3991,652615,"GB","CHI","PASS",3,13,7,10,13,1,10,69,4,NA,NA,2015,"SUN","GB","CHI",68
3991,652616,"GB","CHI","PASS",3,12,44,10,13,1,6,94,5,NA,NA,2015,"SUN","GB","CHI",68
3991,652617,"GB","CHI","PASS",3,11,59,10,13,2,1,99,5,NA,NA,2015,"SUN","GB","CHI",68
3991,652618,"GB","CHI","FGXP",3,11,56,17,13,0,0,0,0,NA,NA,2015,"SUN","GB","CHI",68
3991,652619,"CHI","GB","KOFF",3,11,56,13,17,0,0,0,0,NA,NA,2015,"SUN","GB","CHI",68
3991,652620,"CHI","GB","RUSH",3,11,51,13,17,1,10,18,1,"GB","Defensive Holding",2015,"SUN","GB","CHI",68
3991,652621,"CHI","GB","RUSH",3,11,35,13,17,1,10,25,2,NA,NA,2015,"SUN","GB","CHI",68
3991,652622,"CHI","GB","RUSH",3,10,57,13,17,2,8,27,2,NA,NA,2015,"SUN","GB","CHI",68
3991,652623,"CHI","GB","PASS",3,10,16,13,17,3,9,26,2,NA,NA,2015,"SUN","GB","CHI",68
3991,652624,"CHI","GB","RUSH",3,9,30,13,17,1,10,38,2,NA,NA,2015,"SUN","GB","CHI",68
3991,652625,"CHI","GB","RUSH",3,8,49,13,17,1,10,58,3,NA,NA,2015,"SUN","GB","CHI",68
3991,652626,"CHI","GB","RUSH",3,8,7,13,17,2,5,63,4,NA,NA,2015,"SUN","GB","CHI",68
3991,652627,"CHI","GB","PASS",3,7,28,13,17,3,3,65,4,NA,NA,2015,"SUN","GB","CHI",68
3991,652628,"CHI","GB","NOPL",3,6,41,13,17,1,10,77,4,"CHI","Offensive Holding",2015,"SUN","GB","CHI",68
3991,652629,"CHI","GB","RUSH",3,6,34,13,17,1,20,67,4,NA,NA,2015,"SUN","GB","CHI",68
3991,652630,"CHI","GB","PASS",3,5,48,13,17,2,18,69,4,NA,NA,2015,"SUN","GB","CHI",68
3991,652631,"CHI","GB","RUSH",3,5,42,13,17,3,18,69,4,NA,NA,2015,"SUN","GB","CHI",68
3991,652632,"CHI","GB","FGXP",3,5,2,13,17,4,13,74,4,NA,NA,2015,"SUN","GB","CHI",68
3991,652633,"GB","CHI","KOFF",3,4,57,17,16,0,0,0,0,NA,NA,2015,"SUN","GB","CHI",68
3991,652634,"GB","CHI","RUSH",3,4,50,17,16,1,10,22,2,NA,NA,2015,"SUN","GB","CHI",68
3991,652635,"GB","CHI","NOPL",3,4,21,17,16,2,2,30,2,"GB","Illegal Formation",2015,"SUN","GB","CHI",68
3991,652636,"GB","CHI","RUSH",3,3,50,17,16,2,7,25,2,NA,NA,2015,"SUN","GB","CHI",68
3991,652637,"GB","CHI","NOPL",3,3,7,17,16,3,3,29,2,"GB","False Start",2015,"SUN","GB","CHI",68
3991,652638,"GB","CHI","PASS",3,2,43,17,16,3,8,24,2,NA,NA,2015,"SUN","GB","CHI",68
3991,652639,"GB","CHI","RUSH",3,2,21,17,16,1,10,33,2,NA,NA,2015,"SUN","GB","CHI",68
3991,652640,"GB","CHI","RUSH",3,1,36,17,16,2,8,35,2,NA,NA,2015,"SUN","GB","CHI",68
3991,652641,"GB","CHI","RUSH",3,1,1,17,16,3,4,39,2,NA,NA,2015,"SUN","GB","CHI",68
3991,652642,"GB","CHI","PASS",3,0,25,17,16,1,10,51,3,NA,NA,2015,"SUN","GB","CHI",68
3991,652643,"GB","CHI","RUSH",3,0,20,17,16,2,10,51,3,NA,NA,2015,"SUN","GB","CHI",68
3991,652644,"GB","CHI","PASS",4,15,0,17,16,3,11,50,3,NA,NA,2015,"SUN","GB","CHI",68
3991,652645,"GB","CHI","RUSH",4,14,31,17,16,4,1,60,4,NA,NA,2015,"SUN","GB","CHI",68
3991,652646,"GB","CHI","RUSH",4,13,49,17,16,1,10,63,4,NA,NA,2015,"SUN","GB","CHI",68
3991,652647,"GB","CHI","RUSH",4,13,11,17,16,1,10,78,4,NA,NA,2015,"SUN","GB","CHI",68
3991,652648,"GB","CHI","RUSH",4,12,30,17,16,2,9,79,4,NA,NA,2015,"SUN","GB","CHI",68
3991,652649,"GB","CHI","RUSH",4,11,47,17,16,3,4,84,5,NA,NA,2015,"SUN","GB","CHI",68
3991,652650,"GB","CHI","RUSH",4,11,15,17,16,1,10,89,5,NA,NA,2015,"SUN","GB","CHI",68
3991,652651,"GB","CHI","NOPL",4,10,38,17,16,2,9,90,5,"CHI","Defensive Offside",2015,"SUN","GB","CHI",68
3991,652652,"GB","CHI","PASS",4,10,32,17,16,2,4,95,5,"CHI","Defensive Pass Interference",2015,"SUN","GB","CHI",68
3991,652653,"GB","CHI","FGXP",4,10,26,24,16,0,0,0,0,NA,NA,2015,"SUN","GB","CHI",68
3991,652654,"CHI","GB","KOFF",4,10,26,16,24,0,0,0,0,NA,NA,2015,"SUN","GB","CHI",68
3991,652655,"CHI","GB","RUSH",4,10,26,16,24,1,10,20,1,NA,NA,2015,"SUN","GB","CHI",68
3991,652656,"CHI","GB","RUSH",4,9,45,16,24,1,10,31,2,NA,NA,2015,"SUN","GB","CHI",68
3991,652657,"CHI","GB","PASS",4,9,4,16,24,2,7,34,2,NA,NA,2015,"SUN","GB","CHI",68
3991,652658,"CHI","GB","PASS",4,9,0,16,24,3,7,34,2,NA,NA,2015,"SUN","GB","CHI",68
3991,652659,"CHI","GB","PASS",4,8,37,16,24,1,10,84,5,NA,NA,2015,"SUN","GB","CHI",68
3991,652660,"CHI","GB","PASS",4,8,14,16,24,1,6,94,5,NA,NA,2015,"SUN","GB","CHI",68
3991,652661,"CHI","GB","PASS",4,7,51,16,24,2,2,98,5,NA,NA,2015,"SUN","GB","CHI",68
3991,652662,"CHI","GB","PASS",4,7,48,16,24,3,2,98,5,NA,NA,2015,"SUN","GB","CHI",68
3991,652663,"CHI","GB","PASS",4,7,42,16,24,4,2,98,5,NA,NA,2015,"SUN","GB","CHI",68
3991,652664,"GB","CHI","PASS",4,7,38,24,16,1,10,2,1,NA,NA,2015,"SUN","GB","CHI",68
3991,652665,"GB","CHI","RUSH",4,7,2,24,16,2,4,8,1,NA,NA,2015,"SUN","GB","CHI",68
3991,652666,"GB","CHI","PASS",4,6,23,24,16,3,3,9,1,NA,NA,2015,"SUN","GB","CHI",68
3991,652667,"CHI","GB","PUNT",4,6,15,16,24,4,3,9,1,NA,NA,2015,"SUN","GB","CHI",68
3991,652668,"CHI","GB","RUSH",4,6,5,16,24,1,10,59,3,NA,NA,2015,"SUN","GB","CHI",68
3991,652669,"CHI","GB","NOPL",4,5,31,16,24,2,2,67,4,"CHI","False Start",2015,"SUN","GB","CHI",68
3991,652670,"CHI","GB","RUSH",4,5,8,16,24,2,7,62,4,NA,NA,2015,"SUN","GB","CHI",68
3991,652671,"CHI","GB","PASS",4,4,30,16,24,3,7,62,4,NA,NA,2015,"SUN","GB","CHI",68
3991,652672,"CHI","GB","PASS",4,3,55,16,24,1,10,71,4,"GB","Illegal Block Above the Waist",2015,"SUN","GB","CHI",68
3991,652673,"GB","CHI","RUSH",4,3,41,24,16,1,10,52,3,NA,NA,2015,"SUN","GB","CHI",68
3991,652674,"GB","CHI","NOPL",4,3,2,24,16,2,9,53,3,"CHI","Defensive Offside",2015,"SUN","GB","CHI",68
3991,652675,"GB","CHI","RUSH",4,2,56,24,16,2,4,58,3,NA,NA,2015,"SUN","GB","CHI",68
3991,652676,"GB","CHI","RUSH",4,2,12,24,16,1,10,63,4,NA,NA,2015,"SUN","GB","CHI",68
3991,652677,"GB","CHI","NOPL",4,2,7,24,16,2,9,64,4,"CHI","Defensive Pass Interference",2015,"SUN","GB","CHI",68
3991,652678,"GB","CHI","RUSH",4,1,59,24,16,1,2,98,5,NA,NA,2015,"SUN","GB","CHI",68
3991,652679,"GB","CHI","FGXP",4,1,55,31,16,0,0,0,0,NA,NA,2015,"SUN","GB","CHI",68
3991,652680,"CHI","GB","KOFF",4,1,55,16,31,0,0,0,0,NA,NA,2015,"SUN","GB","CHI",68
3991,652681,"CHI","GB","PASS",4,1,50,16,31,1,10,28,2,NA,NA,2015,"SUN","GB","CHI",68
3991,652682,"CHI","GB","PASS",4,1,31,16,31,1,10,45,3,"GB","Unnecessary Roughness",2015,"SUN","GB","CHI",68
3991,652683,"CHI","GB","PASS",4,1,21,16,31,1,10,74,4,NA,NA,2015,"SUN","GB","CHI",68
3991,652684,"CHI","GB","PASS",4,1,16,16,31,2,10,74,4,NA,NA,2015,"SUN","GB","CHI",68
3991,652685,"CHI","GB","PASS",4,1,11,16,31,3,10,74,4,NA,NA,2015,"SUN","GB","CHI",68
3991,652686,"CHI","GB","PASS",4,0,42,16,31,4,8,76,4,NA,NA,2015,"SUN","GB","CHI",68
3991,652687,"CHI","GB","FGXP",4,0,34,23,31,0,0,0,0,NA,NA,2015,"SUN","GB","CHI",68
3991,652688,"GB","CHI","ONSD",4,0,34,31,23,0,0,0,0,NA,NA,2015,"SUN","GB","CHI",68
3991,652689,"GB","CHI","RUSH",4,0,33,31,23,1,10,54,3,NA,NA,2015,"SUN","GB","CHI",68
3992,652690,"KC","HOU","KOFF",1,15,0,0,0,0,0,0,0,NA,NA,2015,"SUN","KC","HOU",NA
3992,652691,"KC","HOU","NOPL",1,15,0,0,0,1,10,20,1,"HOU","Defensive Offside",2015,"SUN","KC","HOU",NA
3992,652692,"KC","HOU","RUSH",1,14,35,0,0,1,5,25,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652693,"KC","HOU","PASS",1,13,55,0,0,2,1,29,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652694,"KC","HOU","PASS",1,13,18,0,0,1,10,42,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652695,"KC","HOU","RUSH",1,12,50,0,0,2,1,51,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652696,"KC","HOU","RUSH",1,12,15,0,0,1,10,55,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652697,"KC","HOU","PASS",1,11,32,0,0,2,8,57,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652698,"KC","HOU","PASS",1,11,28,0,0,3,8,57,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652699,"HOU","KC","PUNT",1,11,23,0,0,4,8,57,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652700,"HOU","KC","PASS",1,11,14,0,0,1,10,7,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652701,"KC","HOU","RUSH",1,11,4,0,0,1,10,87,5,NA,NA,2015,"SUN","KC","HOU",NA
3992,652702,"KC","HOU","PASS",1,10,27,0,0,2,7,90,5,NA,NA,2015,"SUN","KC","HOU",NA
3992,652703,"KC","HOU","FGXP",1,10,22,7,0,0,0,0,0,NA,NA,2015,"SUN","KC","HOU",NA
3992,652704,"HOU","KC","KOFF",1,10,22,0,7,0,0,0,0,NA,NA,2015,"SUN","KC","HOU",NA
3992,652705,"HOU","KC","RUSH",1,10,22,0,7,1,10,20,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652706,"HOU","KC","PASS",1,9,45,0,7,2,7,23,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652707,"HOU","KC","RUSH",1,9,34,0,7,1,10,42,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652708,"HOU","KC","PASS",1,9,11,0,7,1,10,53,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652709,"HOU","KC","PASS",1,9,4,0,7,2,10,53,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652710,"HOU","KC","PASS",1,8,59,0,7,3,10,53,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652711,"KC","HOU","PUNT",1,8,50,7,0,4,10,53,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652712,"KC","HOU","RUSH",1,8,40,7,0,1,10,17,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652713,"KC","HOU","PASS",1,8,8,7,0,2,13,14,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652714,"KC","HOU","PASS",1,8,4,7,0,3,13,14,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652715,"KC","HOU","RUSH",1,7,23,7,0,1,10,31,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652716,"KC","HOU","PASS",1,6,41,7,0,2,5,36,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652717,"KC","HOU","PASS",1,6,2,7,0,1,10,46,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652718,"KC","HOU","RUSH",1,5,21,7,0,2,2,54,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652719,"KC","HOU","PASS",1,4,39,7,0,1,10,58,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652720,"KC","HOU","FGXP",1,4,28,14,0,0,0,0,0,NA,NA,2015,"SUN","KC","HOU",NA
3992,652721,"HOU","KC","KOFF",1,4,28,0,14,0,0,0,0,NA,NA,2015,"SUN","KC","HOU",NA
3992,652722,"HOU","KC","PASS",1,4,28,0,14,1,10,20,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652723,"HOU","KC","RUSH",1,4,2,0,14,2,4,26,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652724,"HOU","KC","PASS",1,3,28,0,14,3,2,28,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652725,"HOU","KC","RUSH",1,3,1,0,14,1,10,43,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652726,"HOU","KC","PASS",1,2,29,0,14,1,10,64,4,NA,NA,2015,"SUN","KC","HOU",NA
3992,652727,"HOU","KC","PASS",1,1,55,0,14,1,10,83,5,NA,NA,2015,"SUN","KC","HOU",NA
3992,652728,"HOU","KC","RUSH",1,1,33,0,14,1,2,98,5,NA,NA,2015,"SUN","KC","HOU",NA
3992,652729,"HOU","KC","PASS",1,0,51,0,14,2,4,96,5,NA,NA,2015,"SUN","KC","HOU",NA
3992,652730,"HOU","KC","FGXP",1,0,46,6,14,0,0,0,0,NA,NA,2015,"SUN","KC","HOU",NA
3992,652731,"KC","HOU","KOFF",1,0,46,14,6,0,0,0,0,NA,NA,2015,"SUN","KC","HOU",NA
3992,652732,"KC","HOU","PASS",1,0,39,14,6,1,10,25,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652733,"KC","HOU","RUSH",2,15,0,14,6,1,10,36,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652734,"KC","HOU","PASS",2,14,19,14,6,2,1,45,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652735,"KC","HOU","RUSH",2,13,55,14,6,1,10,63,4,NA,NA,2015,"SUN","KC","HOU",NA
3992,652736,"KC","HOU","PASS",2,13,21,14,6,2,8,65,4,NA,NA,2015,"SUN","KC","HOU",NA
3992,652737,"KC","HOU","RUSH",2,12,44,14,6,1,10,78,4,NA,NA,2015,"SUN","KC","HOU",NA
3992,652738,"KC","HOU","PASS",2,11,58,14,6,1,10,88,5,NA,NA,2015,"SUN","KC","HOU",NA
3992,652739,"KC","HOU","PASS",2,11,17,14,6,2,8,90,5,NA,NA,2015,"SUN","KC","HOU",NA
3992,652740,"KC","HOU","PASS",2,10,33,14,6,3,7,91,5,NA,NA,2015,"SUN","KC","HOU",NA
3992,652741,"KC","HOU","FGXP",2,10,29,14,6,4,7,91,5,NA,NA,2015,"SUN","KC","HOU",NA
3992,652742,"HOU","KC","KOFF",2,10,26,6,17,0,0,0,0,NA,NA,2015,"SUN","KC","HOU",NA
3992,652743,"HOU","KC","RUSH",2,10,26,6,17,1,10,20,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652744,"HOU","KC","RUSH",2,9,50,6,17,2,8,22,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652745,"HOU","KC","PASS",2,9,13,6,17,3,7,23,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652746,"KC","HOU","PUNT",2,9,7,17,6,4,7,23,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652747,"KC","HOU","PASS",2,8,52,17,6,1,10,48,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652748,"KC","HOU","RUSH",2,8,13,17,6,1,10,68,4,NA,NA,2015,"SUN","KC","HOU",NA
3992,652749,"KC","HOU","PASS",2,7,33,17,6,2,11,67,4,"KC","Illegal Use of Hands",2015,"SUN","KC","HOU",NA
3992,652750,"KC","HOU","PASS",2,7,3,17,6,3,20,58,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652751,"KC","HOU","FGXP",2,6,25,17,6,4,8,70,4,NA,NA,2015,"SUN","KC","HOU",NA
3992,652752,"HOU","KC","KOFF",2,6,20,6,20,0,0,0,0,NA,NA,2015,"SUN","KC","HOU",NA
3992,652753,"HOU","KC","PASS",2,6,20,6,20,1,10,20,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652754,"HOU","KC","PASS",2,5,44,6,20,2,18,12,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652755,"HOU","KC","PASS",2,5,9,6,20,3,14,16,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652756,"KC","HOU","PASS",2,5,1,20,6,1,7,93,5,NA,NA,2015,"SUN","KC","HOU",NA
3992,652757,"KC","HOU","FGXP",2,4,55,27,6,0,0,0,0,NA,NA,2015,"SUN","KC","HOU",NA
3992,652758,"HOU","KC","KOFF",2,4,55,6,27,0,0,0,0,NA,NA,2015,"SUN","KC","HOU",NA
3992,652759,"HOU","KC","RUSH",2,4,55,6,27,1,10,20,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652760,"HOU","KC","PASS",2,4,20,6,27,2,9,21,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652761,"HOU","KC","PASS",2,4,16,6,27,3,9,21,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652762,"KC","HOU","PUNT",2,4,10,27,6,4,9,21,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652763,"KC","HOU","RUSH",2,3,58,27,6,1,10,53,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652764,"KC","HOU","RUSH",2,3,21,27,6,2,8,55,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652765,"KC","HOU","PASS",2,2,44,27,6,3,11,52,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652766,"HOU","KC","PUNT",2,2,38,6,27,4,11,52,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652767,"HOU","KC","PASS",2,2,26,6,27,1,10,20,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652768,"HOU","KC","RUSH",2,2,17,6,27,2,3,27,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652769,"HOU","KC","PASS",2,2,0,6,27,1,10,31,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652770,"HOU","KC","RUSH",2,1,57,6,27,2,10,31,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652771,"HOU","KC","PASS",2,1,24,6,27,3,7,34,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652772,"HOU","KC","PASS",2,1,3,6,27,1,10,52,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652773,"HOU","KC","PASS",2,0,55,6,27,1,10,65,4,NA,NA,2015,"SUN","KC","HOU",NA
3992,652774,"HOU","KC","RUSH",2,0,47,6,27,1,10,83,5,NA,NA,2015,"SUN","KC","HOU",NA
3992,652775,"HOU","KC","PASS",2,0,24,6,27,2,6,87,5,NA,NA,2015,"SUN","KC","HOU",NA
3992,652776,"HOU","KC","PASS",2,0,20,6,27,3,9,84,5,NA,NA,2015,"SUN","KC","HOU",NA
3992,652777,"HOU","KC","FGXP",2,0,13,6,27,4,9,84,5,NA,NA,2015,"SUN","KC","HOU",NA
3992,652778,"KC","HOU","KOFF",2,0,9,27,9,0,0,0,0,NA,NA,2015,"SUN","KC","HOU",NA
3992,652779,"KC","HOU","RUSH",2,0,9,27,9,1,10,20,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652780,"HOU","KC","KOFF",3,15,0,9,27,0,0,0,0,NA,NA,2015,"SUN","KC","HOU",NA
3992,652781,"HOU","KC","PASS",3,15,0,9,27,1,10,20,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652782,"HOU","KC","PASS",3,14,39,9,27,1,10,36,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652783,"HOU","KC","RUSH",3,14,27,9,27,2,10,36,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652784,"HOU","KC","PASS",3,13,53,9,27,3,3,43,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652785,"KC","HOU","PUNT",3,13,46,27,9,4,3,43,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652786,"KC","HOU","RUSH",3,13,36,27,9,1,10,20,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652787,"KC","HOU","PASS",3,13,3,27,9,2,10,20,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652788,"KC","HOU","RUSH",3,12,23,27,9,3,1,29,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652789,"HOU","KC","PUNT",3,11,56,9,27,4,1,29,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652790,"HOU","KC","RUSH",3,11,46,9,27,1,10,18,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652791,"HOU","KC","PASS",3,11,12,9,27,2,8,20,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652792,"HOU","KC","PASS",3,11,7,9,27,3,8,20,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652793,"KC","HOU","PUNT",3,11,1,27,9,4,8,20,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652794,"KC","HOU","PASS",3,10,47,27,9,1,10,48,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652795,"KC","HOU","RUSH",3,10,35,27,9,2,10,48,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652796,"KC","HOU","NOPL",3,9,51,27,9,3,6,52,3,"HOU","Defensive Offside",2015,"SUN","KC","HOU",NA
3992,652797,"KC","HOU","RUSH",3,9,28,27,9,3,1,57,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652798,"KC","HOU","PASS",3,9,2,27,9,1,10,60,4,NA,NA,2015,"SUN","KC","HOU",NA
3992,652799,"KC","HOU","PASS",3,8,55,27,9,2,10,60,4,NA,NA,2015,"SUN","KC","HOU",NA
3992,652800,"KC","HOU","RUSH",3,8,50,27,9,3,10,60,4,NA,NA,2015,"SUN","KC","HOU",NA
3992,652801,"HOU","KC","PUNT",3,8,25,9,27,4,7,63,4,NA,NA,2015,"SUN","KC","HOU",NA
3992,652802,"HOU","KC","PASS",3,8,14,9,27,1,10,20,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652803,"HOU","KC","RUSH",3,7,46,9,27,1,10,35,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652804,"HOU","KC","PASS",3,7,34,9,27,1,10,48,3,NA,NA,2015,"SUN","KC","HOU",NA
3992,652805,"HOU","KC","RUSH",3,6,59,9,27,1,10,80,5,NA,NA,2015,"SUN","KC","HOU",NA
3992,652806,"HOU","KC","PASS",3,6,28,9,27,2,6,84,5,NA,NA,2015,"SUN","KC","HOU",NA
3992,652807,"HOU","KC","PASS",3,6,12,9,27,3,1,89,5,NA,NA,2015,"SUN","KC","HOU",NA
3992,652808,"HOU","KC","RUSH",3,6,9,9,27,4,1,89,5,NA,NA,2015,"SUN","KC","HOU",NA
3992,652809,"KC","HOU","RUSH",3,6,3,27,9,1,10,11,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652810,"KC","HOU","RUSH",3,5,26,27,9,1,10,24,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652811,"KC","HOU","PASS",3,4,49,27,9,1,10,35,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652812,"KC","HOU","PASS",3,4,42,27,9,2,10,35,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652813,"KC","HOU","PASS",3,3,56,27,9,3,8,37,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652814,"HOU","KC","PUNT",3,3,21,9,27,4,9,36,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652815,"HOU","KC","PASS",3,3,5,9,27,1,10,11,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652816,"HOU","KC","PASS",3,2,34,9,27,2,3,18,1,NA,NA,2015,"SUN","KC","HOU",NA
3992,652817,"HOU","KC","RUSH",3,2,7,9,27,1,10,32,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652818,"HOU","KC","NOPL",3,2,7,9,27,2,8,34,2,"HOU","False Start",2015,"SUN","KC","HOU",NA
3992,652819,"HOU","KC","PASS",3,1,14,9,27,2,13,29,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652820,"HOU","KC","PASS",3,0,29,9,27,3,4,38,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652821,"KC","HOU","PUNT",4,15,0,27,9,4,13,29,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652822,"KC","HOU","RUSH",4,14,45,27,9,1,10,29,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652823,"KC","HOU","RUSH",4,14,9,27,9,2,9,30,2,NA,NA,2015,"SUN","KC","HOU",NA
3992,652824,"KC","HOU","RUSH",4,13,29,27,9,1,10,41,3,NA,NA,2015,"SUN","KC","HOU",NA
