Name	Position	Team	Games	Season	Age	Salary	Goals	Assists	Goals_Sixty	Assists_Sixty	CF_Percent	PDO	SH_Percent	CFRel_Percent	CF_Percent	Corsi	CorsiFor	CorsiAgainst	Shots	TOI
Jason.Demers	D	S.J	23	20122013	24	1.4	1	2	0.18	0.35	48.52	98.09	4.76	-3.63	52.15	-19	311	330	20	342.75
Jason.Demers	D	S.J	82	20132014	25	1.5	4	18	0.19	0.86	54.59	98.75	4.82	1.89	52.7	222	1321	1099	79	1251.94
Jason.Demers	D	DAL/S.J	81	20142015	26	3.15	3	16	0.15	0.78	54.81	98.58	3.75	3.57	51.24	225	1282	1057	77	1234.38
Jason.Demers	D	DAL	61	20152016	27	3.65	2	13	0.12	0.8	54.13	100.1	2.78	1.14	52.99	155	1016	861	70	975.35
Pavol.Demitra	C	MIN	74	20072008	32	NA	13	21	0.77	1.25	47.75	102.95	13.83	-1.41	49.17	-78	829	907	81	1008.16
Pavol.Demitra	C	VAN	74	20082009	33	4	11	22	0.69	1.37	51.18	101.14	9.91	2.99	48.19	40	867	827	100	961.25
Pavol.Demitra	C	VAN	39	20092010	34	4	3	9	0.38	1.13	47.67	103.61	5.56	-5.39	53.06	-41	420	461	51	477.83
Guillaume.Desbiens	R	VAN	1	20092010	24	0.55	0	0	0	0	42.86	100	NA	-0.62	43.48	-1	3	4	0	7.21
Guillaume.Desbiens	R	VAN	12	20102011	25	0.55	0	0	0	0	38.51	94.34	0	-14.41	52.92	-34	57	91	4	88.33
Guillaume.Desbiens	R	CGY	10	20112012	26	0.525	0	0	0	0	43.16	96.88	0	-6.91	50.07	-13	41	54	2	68.79
Nicolas.Deschamps	L	WSH	3	20132014	23	0.726	0	0	0	0	36.11	92.86	0	-5.42	41.53	-10	13	23	2	20.7
David.Desharnais	C	MTL	6	20092010	23	0.525	0	0	0	0	48.78	95.14	0	-3.59	52.37	-2	40	42	1	42.7
David.Desharnais	C	MTL	48	20102011	24	0.55	4	10	0.51	1.29	51.62	98.76	8.16	2.37	49.24	28	447	419	45	466.61
David.Desharnais	C	MTL	81	20112012	25	0.75	10	23	0.54	1.23	48.82	102.59	15.38	1.21	47.61	-50	1034	1084	55	1118.85
David.Desharnais	C	MTL	53	20122013	26	0.95	8	14	0.69	1.21	57	97.3	14.04	6.12	50.88	180	733	553	49	692.91
David.Desharnais	C	MTL	96	20132014	27	3.5	11	26	0.5	1.17	50.18	103.11	11.58	4.64	45.53	9	1261	1252	84	1331.28
David.Desharnais	C	MTL	93	20142015	28	3.5	9	24	0.42	1.12	50.98	103.52	10.84	2.85	48.13	49	1275	1226	74	1280.1
David.Desharnais	C	MTL	57	20152016	29	3.5	5	14	0.41	1.14	51.54	99.37	8.06	-1.82	53.36	42	702	660	57	739.92
Andrew.Desjardins	C	S.J	20	20102011	24	0.5	2	2	0.84	0.84	53.56	97.79	13.33	-0.17	53.73	19	143	124	13	142.98
Andrew.Desjardins	C	S.J	81	20112012	25	0.54	5	12	0.42	1.01	51.23	99.94	5.95	-1.05	52.28	33	689	656	79	709.93
Andrew.Desjardins	C	S.J	53	20122013	26	0.64	2	1	0.25	0.12	46.84	98.73	3.45	-4.76	51.6	-57	422	479	56	485.41
Andrew.Desjardins	C	S.J	88	20132014	27	0.75	3	16	0.21	1.13	49.12	98.02	3.41	-4.84	53.96	-26	726	752	85	848.33
Andrew.Desjardins	C	CHI/S.J	90	20142015	28	0.75	6	7	0.39	0.45	47.1	99.17	7.59	-4.89	52	-96	781	877	73	926.51
Andrew.Desjardins	C	CHI	68	20152016	29	0.8	5	4	0.39	0.31	50	96.63	6.1	-0.93	50.93	0	686	686	77	764.42
Nicolas.Deslauriers	LR	BUF	17	20132014	22	0.625	1	0	0.32	0	45.83	92.64	3.7	4.62	41.22	-28	154	182	26	187.81
Nicolas.Deslauriers	LR	BUF	82	20142015	23	0.625	5	9	0.33	0.6	34.1	98.39	7.04	-4.35	38.45	-484	519	1003	66	896.12
Nicolas.Deslauriers	LR	BUF	62	20152016	24	0.65	6	5	0.59	0.49	42.74	96.94	9.68	-6.26	49	-143	421	564	56	613.36
Simon.Despres	D	PIT	21	20112012	20	0.9	0	3	0	0.74	58.16	102.77	0	2.55	55.61	71	253	182	14	243.82
Simon.Despres	D	PIT	36	20122013	21	0.81	2	3	0.25	0.38	52.24	102.23	7.69	4.19	48.05	37	431	394	24	472.34
Simon.Despres	D	PIT	34	20132014	22	0.81	0	3	0	0.36	51.92	101.84	0	6.25	45.66	34	460	426	36	500.45
Simon.Despres	D	ANA/PIT	91	20142015	23	0.9	3	20	0.13	0.85	52.2	100.21	2.8	-0.19	52.4	107	1267	1160	104	1405.78
Simon.Despres	D	ANA	28	20152016	24	0.9	0	1	0	0.13	50.59	99.82	0	-3.92	54.51	10	429	419	24	462.83
Jamie.Devane	L	TOR	2	20132014	22	0.6	0	0	0	0	35.29	83.33	0	-15.23	50.53	-5	6	11	1	10.78
Andre.Deveaux	R	TOR	21	20082009	24	0.48	0	1	0	0.4	41.63	98.28	0	-7.48	49.11	-41	102	143	14	149.44
Andre.Deveaux	R	TOR	1	20092010	25	0.5	0	0	0	0	38.46	83.33	0	-20.44	58.9	-3	5	8	1	6.61
Andre.Deveaux	R	NYR	9	20112012	27	0.525	0	1	0	1.29	52.94	120.78	0	9.4	43.54	4	36	32	1	46.63
Boyd.Devereaux	LR	TOR	62	20072008	29	0.55	6	11	0.51	0.94	50.83	97.57	8.22	-0.26	51.09	20	612	592	67	701.26
Boyd.Devereaux	LR	TOR	23	20082009	30	0.6	3	5	0.72	1.19	45.99	99.24	8.57	-3.28	49.27	-41	235	276	32	251.67
Greg.De.Vries	D	NSH	83	20072008	34	2.25	5	9	0.24	0.43	46.43	101.01	8.2	-5.28	51.7	-150	975	1125	56	1250.91
Greg.De.Vries	D	NSH	71	20082009	35	2.75	1	4	0.07	0.27	45.82	98.72	3.03	-3.9	49.72	-127	696	823	32	904.38
Raphael.Diaz	D	MTL	59	20112012	25	0.9	3	7	0.21	0.5	48.09	99.41	7.14	-1.66	49.75	-61	768	829	39	838.31
Raphael.Diaz	D	MTL	28	20122013	26	1.2	0	5	0	0.74	46.24	100.33	0	-7.99	54.23	-56	344	400	18	403.43
Raphael.Diaz	D	MTL/NYR/VAN	67	20132014	27	1.25	2	7	0.13	0.46	50.06	98.06	3.7	1.63	48.43	2	821	819	52	909.75
Raphael.Diaz	D	CGY	59	20142015	28	0.7	1	2	0.1	0.19	46.25	100.56	2.5	3.31	42.94	-82	506	588	39	625.27
Justin.Dibenedetto	L	NYI	8	20102011	22	0.5	0	1	0	0.89	41.38	93.56	0	-7.48	48.86	-20	48	68	6	67.38
Darren.Dietz	D	MTL	5	20152016	22	0.69	0	1	0	0.85	46.56	102.23	0	-4.71	51.27	-9	61	70	3	70.22
Phillip.Di.Giuseppe	L	CAR	40	20152016	21	0.818	6	10	0.68	1.14	48.57	102.2	10	-2.04	50.61	-28	475	503	54	527.77
Brenden.Dillon	D	DAL	1	20112012	20	0.64	0	0	0	0	53.33	100	0	6.67	46.67	2	16	14	2	11.78
Brenden.Dillon	D	DAL	48	20122013	21	0.69	3	4	0.21	0.29	50.77	99.75	4.55	3.07	47.7	24	787	763	63	840.88
Brenden.Dillon	D	DAL	82	20132014	22	0.9	4	11	0.17	0.46	50.69	100.06	4.6	0.19	50.5	37	1351	1314	83	1428.17
Brenden.Dillon	D	DAL/S.J	80	20142015	23	1.25	1	5	0.04	0.22	51.64	96.58	1.22	1.18	50.46	88	1386	1298	81	1376.28
Brenden.Dillon	D	S.J	66	20152016	24	2.4	2	7	0.12	0.41	49.04	99.85	2.74	-3.63	52.67	-36	919	955	71	1026.89
Joe.Dipenta	D	ANA	23	20072008	28	NA	1	3	0.28	0.84	53.18	101.23	20	-0.1	53.29	17	142	125	4	214.38
Jon.Disalvatore	R	MIN	1	20112012	30	0.55	0	0	0	0	45	100	0	-13.67	58.67	-2	9	11	2	10.86
Shane.Doan	RL	PHX	80	20072008	30	4.55	14	22	0.76	1.19	51.35	99.82	8.97	2.92	48.43	57	1083	1026	142	1112.36
Shane.Doan	RL	PHX	81	20082009	31	4.55	16	23	0.83	1.2	45.96	102.03	11.35	0.72	45.24	-175	996	1171	125	1152.97
Shane.Doan	RL	PHX	84	20092010	32	4.55	11	24	0.57	1.23	52.99	99.98	6.96	1.66	51.33	126	1118	992	147	1166.16
Shane.Doan	RL	PHX	76	20102011	33	4.55	7	29	0.39	1.61	52.23	100.43	4.29	2.41	49.82	93	1089	996	156	1078.75
Shane.Doan	RL	PHX	95	20112012	34	4.55	20	19	0.86	0.82	50.27	100.87	10.53	1.97	48.3	14	1316	1302	170	1393.01
Shane.Doan	RL	PHX	48	20122013	35	5.858	9	11	0.79	0.96	51.54	100.76	9.09	1.25	50.29	41	688	647	90	686.47
Shane.Doan	RL	PHX	69	20132014	36	5.55	13	14	0.75	0.81	50.95	100.74	10.32	1.54	49.41	36	968	932	113	1035.7
Shane.Doan	RL	ARI	79	20142015	37	5.05	9	16	0.47	0.83	49.6	97.54	6.62	1.53	48.07	-18	1113	1131	127	1159.01
Shane.Doan	RL	ARI	63	20152016	38	4.55	12	12	0.87	0.87	48.37	102.08	12.9	0.99	47.38	-51	756	807	81	831.86
Kevin.Doell	C	ATL	8	20072008	28	NA	0	0	0	0	37.63	96.24	0	-4.88	42.51	-23	35	58	5	68.23
Max.Domi	LC	ARI	71	20152016	20	0.925	13	15	0.88	1.01	46.73	103.08	13.83	-0.64	47.38	-110	787	897	81	890.58
Matt.Donovan	D	NYI	3	20112012	21	0.875	0	0	0	0	50.68	88.6	0	0.1	50.58	1	37	36	4	53.83
Matt.Donovan	D	NYI	52	20132014	23	0.875	1	7	0.08	0.54	53.85	96.57	1.67	4.59	49.26	113	791	678	59	773.05
Matt.Donovan	D	NYI	14	20142015	24	0.827	0	2	0	0.58	48.21	103.16	0	-6.03	54.23	-14	188	202	9	207.32
Shean.Donovan	R	OTT	86	20072008	32	NA	6	7	0.47	0.55	50.27	98.56	6.59	-1.27	51.54	7	661	654	85	764.3
Shean.Donovan	R	OTT	65	20082009	33	0.6	5	5	0.6	0.6	49.29	99.46	8.77	0.48	48.81	-12	414	426	52	497.69
Shean.Donovan	R	OTT	32	20092010	34	0.65	2	3	0.53	0.79	52.19	94.21	8	0.77	51.42	17	203	186	23	228.41
Joonas.Donskoi	LR	S.J	67	20152016	23	0.925	8	17	0.58	1.22	53.34	100.27	9.88	2.12	51.22	101	807	706	73	833.92
Jamie.Doornbosch	D	NYI	1	20102011	20	0	0	0	0	0	36.36	85.71	0	-12.73	49.09	-3	4	7	1	5.13
Derek.Dorsett	LR	CBJ	54	20082009	21	0.485	4	1	0.51	0.13	49.85	98.5	6.25	-3.24	53.09	-2	343	345	60	472.68
Derek.Dorsett	LR	CBJ	50	20092010	22	0.51	3	8	0.36	0.96	48.79	101.9	5.77	2.69	46.1	-19	383	402	49	500.77
Derek.Dorsett	LR	CBJ	76	20102011	23	0.55	4	10	0.28	0.7	48.01	96.19	4	-3.81	51.82	-55	665	720	96	854.81
Derek.Dorsett	LR	CBJ	77	20112012	24	0.575	9	7	0.61	0.47	45.77	98.49	7.96	-2.48	48.25	-123	666	789	104	891.47
Derek.Dorsett	LR	CBJ/NYR	35	20122013	25	1.5	3	7	0.41	0.96	43.69	97.1	6.67	-2.86	46.55	-99	343	442	42	439.77
Derek.Dorsett	LR	NYR	74	20132014	26	1.4	4	5	0.33	0.41	49.96	98.57	4.71	-2.26	52.22	-1	628	629	81	730.42
Derek.Dorsett	LR	VAN	85	20142015	27	2	5	16	0.31	1.01	43.69	100.98	5.68	-7.56	51.26	-209	724	933	83	953.73
Derek.Dorsett	LR	VAN	66	20152016	28	3.1	3	6	0.24	0.47	46.49	97.35	3.95	-1.02	47.51	-90	596	686	73	764.88
Drew.Doughty	D	L.A	81	20082009	18	0.875	3	3	0.14	0.14	49.5	98.56	4.48	-1.91	51.4	-23	1131	1154	64	1286.55
Drew.Doughty	D	L.A	87	20092010	19	0.875	7	18	0.28	0.73	51.94	100.45	9.46	2.49	49.45	96	1285	1189	67	1483.96
Drew.Doughty	D	L.A	82	20102011	20	0.875	7	17	0.28	0.69	53.83	101.56	8.86	4.25	49.59	209	1467	1258	72	1477.08
Drew.Doughty	D	L.A	96	20112012	21	6	9	19	0.32	0.68	54.82	99.56	7.2	0.76	54.06	293	1666	1373	116	1686.46
Drew.Doughty	D	L.A	66	20122013	22	6.5	3	7	0.14	0.32	55.08	98.18	3.06	1.37	53.72	224	1214	990	95	1321.63
Drew.Doughty	D	L.A	104	20132014	23	6.7	8	14	0.25	0.44	57.35	100.59	5.93	2.41	54.94	516	2013	1497	127	1922.34
Drew.Doughty	D	L.A	82	20142015	24	7	6	21	0.21	0.73	56.43	99.29	4.14	1.95	54.47	407	1787	1380	139	1734.92
Drew.Doughty	D	L.A	72	20152016	25	7.1	3	12	0.12	0.49	58.44	100.38	2.83	4.45	54	445	1540	1095	103	1466.33
Jim.Dowd	C	PHI	90	20072008	38	NA	5	6	0.51	0.61	39.44	102.21	12.2	-8.17	47.61	-189	353	542	36	590.35
Jake.Dowell	CL	CHI	19	20072008	22	0.675	1	1	0.36	0.36	46.15	101.68	6.25	-8.15	54.31	-19	114	133	15	164.6
Jake.Dowell	CL	CHI	1	20082009	23	0.7	0	0	0	0	50	114.29	NA	12.75	37.25	0	8	8	0	11.28
Jake.Dowell	CL	CHI	3	20092010	24	0.5	1	1	2.88	2.88	68.75	99.05	25	13.72	55.03	12	22	10	3	20.8
Jake.Dowell	CL	CHI	81	20102011	25	0.55	4	11	0.29	0.8	51.41	98.86	5.8	-1.55	52.95	41	750	709	65	827.35
Jake.Dowell	CL	DAL	52	20112012	26	0.8	2	4	0.33	0.65	55.02	96.07	5.26	5.97	49.04	66	362	296	36	369.04
Jake.Dowell	CL	MIN	2	20122013	27	0.7	0	0	0	0	65	100	0	8.37	56.63	6	13	7	3	14.68
Jake.Dowell	CL	MIN	1	20132014	28	0.7	0	0	0	0	50	66.67	0	-1.22	51.22	0	5	5	1	7.06
Aaron.Downey	R	DET	56	20072008	33	NA	0	3	0	0.68	51.05	99.9	0	-7.7	58.75	8	194	186	15	263.98
Aaron.Downey	R	DET	4	20082009	34	0.575	1	1	2.61	2.61	45.16	101.82	50	-10.48	55.64	-3	14	17	1	23.01
Steve.Downie	RL	PHI	38	20072008	20	0.585	5	7	0.87	1.22	47.64	98.84	19.23	-0.3	47.94	-26	262	288	21	343.91
Steve.Downie	RL	PHI/T.B	29	20082009	21	0.585	3	3	0.77	0.77	47.06	98.66	11.54	-0.9	47.96	-23	184	207	23	234.3
Steve.Downie	RL	T.B	78	20092010	22	0.6	15	19	1	1.26	49.75	104.4	17.86	2.96	46.79	-8	809	817	69	903.98
Steve.Downie	RL	T.B	74	20102011	23	1.8	10	28	0.69	1.92	53.19	102.39	10.42	4.55	48.65	105	875	770	86	874.64
Steve.Downie	RL	COL/T.B	75	20112012	24	1.9	12	21	0.72	1.26	52.14	98.35	9.68	5.07	47.07	81	986	905	112	1001.52
Steve.Downie	RL	COL	2	20122013	25	2.55	0	1	0	4.01	48.15	112.5	0	-4.57	52.71	-1	13	14	2	14.97
Steve.Downie	RL	COL/PHI	62	20132014	26	2.75	0	16	0	1.3	49.6	100.51	0	-0.02	49.63	-11	689	700	72	737.64
Steve.Downie	RL	PIT	77	20142015	27	1	10	13	0.73	0.95	50.14	101.42	10.1	-3.51	53.65	4	697	693	89	822.41
Steve.Downie	RL	ARI	26	20152016	28	1.75	3	3	0.79	0.79	47.97	102.88	14.29	-0.69	48.65	-15	177	192	18	229.03
Leon.Draisaitl	CL	EDM	37	20142015	18	0.925	1	6	0.15	0.88	52.36	93.14	2.63	2.9	49.45	36	400	364	37	407.46
Leon.Draisaitl	CL	EDM	65	20152016	19	0.925	14	23	0.89	1.46	53.04	99.71	14.89	5.29	47.74	110	961	851	80	946.09
Dallas.Drake	LR	DET	87	20072008	38	1	3	5	0.23	0.38	52.19	96.19	4.69	-8.91	61.1	52	619	567	61	780.25
Kris.Draper	CL	DET	87	20072008	36	NA	5	8	0.28	0.45	51.81	97.25	4.59	-9.57	61.38	58	830	772	104	1069.76
Kris.Draper	CL	DET	86	20082009	37	1.85	6	8	0.45	0.6	48.92	96.38	6.82	-10.35	59.27	-28	633	661	82	803.98
Kris.Draper	CL	DET	92	20092010	38	1.65	6	14	0.37	0.87	52.18	99.55	6	-2.41	54.59	74	887	813	94	961.8
Kris.Draper	CL	DET	55	20102011	39	1.25	6	6	0.7	0.7	54.05	98.84	10.53	0.64	53.4	78	521	443	51	516.63
Nick.Drazenovic	C	STL	3	20102011	23	0.5	0	0	0	0	41.03	75	0	-21.8	62.83	-7	16	23	1	24.59
Nick.Drazenovic	C	CBJ	8	20122013	25	0.6	0	0	0	0	49.43	92.76	0	1.75	47.67	-1	43	44	5	66.67
Nick.Drazenovic	C	PIT	1	20132014	26	0.55	0	0	0	0	63.64	66.67	0	20.05	43.59	3	7	4	3	7.28
Davis.Drewiske	D	L.A	17	20082009	23	0.512	0	2	0	0.53	52.04	100.14	0	7.56	44.48	16	204	188	16	225.62
Davis.Drewiske	D	L.A	42	20092010	24	0.537	0	6	0	0.64	51.84	95.78	0	1.22	50.62	35	493	458	26	566.84
Davis.Drewiske	D	L.A	38	20102011	25	0.575	0	4	0	0.51	49.21	99.52	0	-2.67	51.88	-12	373	385	24	467.15
Davis.Drewiske	D	L.A	9	20112012	26	0.625	2	0	1.09	0	57.3	98.52	18.18	-2.03	59.33	27	106	79	9	109.76
Davis.Drewiske	D	L.A/MTL	29	20122013	27	0.65	1	5	0.18	0.89	57.94	99.96	4.17	0.25	57.69	94	343	249	23	338.27
Jonathan.Drouin	LC	T.B	76	20142015	19	0.925	1	24	0.07	1.77	53.08	98.31	1.45	1.01	52.07	89	767	678	68	814.77
Jonathan.Drouin	LC	T.B	19	20152016	20	0.925	2	4	0.55	1.09	50.39	106.69	12.5	-0.44	50.83	3	193	190	14	219.59
Chris.Drury	C	NYR	92	20072008	31	7.1	17	14	0.94	0.77	50.94	100.56	12.23	-4.11	55.05	35	946	911	122	1090.78
Chris.Drury	C	NYR	87	20082009	32	7.1	11	17	0.59	0.9	49.13	98.74	8.33	-4.53	53.66	-37	1043	1080	121	1127.22
Chris.Drury	C	NYR	77	20092010	33	8.05	10	11	0.64	0.7	44.14	100.03	9.52	-7.73	51.87	-201	757	958	95	937.7
Chris.Drury	C	NYR	29	20102011	34	8	1	5	0.21	1.07	44.11	101.13	3.85	-6.32	50.43	-59	221	280	25	280.04
Brandon.Dubinsky	CL	NYR	92	20072008	21	0.645	13	22	0.72	1.22	57.78	98.74	9.15	5.19	52.59	277	1029	752	129	1081.87
Brandon.Dubinsky	CL	NYR	89	20082009	22	0.635	10	19	0.53	1.01	54.91	99	6.58	3.9	51.02	205	1146	941	142	1132.72
Brandon.Dubinsky	CL	NYR	69	20092010	23	1.7	10	19	0.61	1.16	51.08	100.55	8.93	1.78	49.3	41	970	929	102	983.15
Brandon.Dubinsky	CL	NYR	82	20102011	24	2	15	19	0.76	0.96	48.41	98.54	9.93	-0.14	48.56	-70	1069	1139	136	1181.44
Brandon.Dubinsky	CL	NYR	86	20112012	25	3.75	9	16	0.5	0.89	49.77	101.39	6.62	3.38	46.38	-9	956	965	127	1080.29
Brandon.Dubinsky	CL	CBJ	29	20122013	26	3.75	1	9	0.17	1.49	53.75	101.56	3.45	9.11	44.64	44	315	271	28	362.27
Brandon.Dubinsky	CL	CBJ	82	20132014	27	4.65	9	27	0.51	1.54	51.86	101.49	6.16	2.57	49.3	74	1029	955	137	1052.67
Brandon.Dubinsky	CL	CBJ	47	20142015	28	4.65	10	13	0.99	1.29	52.15	101.92	13.7	4.88	47.27	46	558	512	63	605.24
Brandon.Dubinsky	CL	CBJ	66	20152016	29	5.85	8	21	0.53	1.4	50.32	98.82	8.6	2.59	47.73	11	871	860	85	900.16
Matt.Duchene	C	COL	87	20092010	18	0.9	12	20	0.61	1.02	45.16	101.96	8.89	1.25	43.9	-201	937	1138	123	1173.08
Matt.Duchene	C	COL	80	20102011	19	0.9	20	25	1.01	1.26	47.35	101.45	13.16	0.13	47.22	-119	1062	1181	132	1191.62
Matt.Duchene	C	COL	58	20112012	20	0.9	8	9	0.64	0.72	53.12	98.45	7.77	1.39	51.73	92	783	691	95	747.01
Matt.Duchene	C	COL	47	20122013	21	3.25	13	15	1.11	1.28	48.71	98.7	14.44	-0.11	48.82	-36	682	718	77	703.96
Matt.Duchene	C	COL	73	20132014	22	3.75	13	32	0.74	1.81	48.96	100.22	7.93	3.29	45.67	-43	1017	1060	151	1058.64
Matt.Duchene	C	COL	82	20142015	23	5.5	18	27	0.88	1.33	43.23	102.97	11.39	0.1	43.13	-310	989	1299	140	1220.37
Matt.Duchene	C	COL	71	20152016	24	6	20	17	1.16	0.99	45.64	101.36	14.81	2.48	43.16	-177	926	1103	115	1030.61
Anthony.Duclair	RL	NYR	18	20142015	19	0.743	1	5	0.31	1.56	51.27	106.59	6.25	0.36	50.92	8	161	153	15	192.62
Anthony.Duclair	RL	ARI	71	20152016	20	0.743	11	15	0.82	1.12	51.13	103.98	20	5.65	45.49	34	767	733	44	806.4
Mike.Duco	L	FLA	10	20092010	22	0.515	0	0	0	0	37.5	92.68	0	-7.3	44.8	-30	45	75	5	77.49
Mike.Duco	L	FLA	2	20102011	23	0.55	0	0	0	0	40.62	92.86	NA	-16.87	57.5	-6	13	19	0	17.61
Mike.Duco	L	VAN	6	20112012	24	0.55	0	2	0	2.55	38.27	107.47	0	-13.64	51.91	-19	31	50	4	47.15
Matt.Dumba	D	MIN	13	20132014	19	0.925	0	0	0	0	54.24	93.47	0	3.93	50.31	20	128	108	9	134.61
Matt.Dumba	D	MIN	68	20142015	20	0.925	5	5	0.34	0.34	51.8	102.27	7.46	2.27	49.52	56	807	751	62	884.51
Matt.Dumba	D	MIN	73	20152016	21	0.833	4	8	0.24	0.48	47.77	102.21	5	-0.51	48.28	-82	879	961	76	1010.18
Gabriel.Dumont	CR	MTL	3	20112012	20	0.58	0	0	0	0	65.71	75	0	18.07	47.64	11	23	12	1	26.21
Gabriel.Dumont	CR	MTL	13	20122013	21	0.58	1	2	0.53	1.07	59.8	100.04	4.35	3.19	56.61	39	119	80	22	112.63
Gabriel.Dumont	CR	MTL	2	20132014	22	0.55	0	0	0	0	34.78	100	0	-11.55	46.33	-7	8	15	1	12.97
Gabriel.Dumont	CR	MTL	3	20142015	23	0.575	0	0	0	0	47.5	92.86	0	-14.21	61.71	-2	19	21	4	25.66
Jean-Pierre.Dumont	LR	NSH	86	20072008	29	NA	20	33	1.03	1.7	50.05	101.62	13.33	0.64	49.4	2	1061	1059	130	1162.1
Jean-Pierre.Dumont	LR	NSH	82	20082009	30	4	11	30	0.6	1.65	50.46	102.48	8.8	1.89	48.57	19	1038	1019	114	1093.22
Jean-Pierre.Dumont	LR	NSH	80	20092010	31	4	15	20	0.94	1.25	51.07	103.05	15.31	0.14	50.92	37	886	849	83	960.19
Jean-Pierre.Dumont	LR	NSH	73	20102011	32	4	9	7	0.79	0.62	51.86	100.45	12	2.52	49.34	44	614	570	66	682.33
Brian.Dumoulin	D	PIT	6	20132014	22	0.815	0	1	0	0.73	42.54	105.14	0	-7.15	49.69	-20	57	77	3	82.37
Brian.Dumoulin	D	PIT	13	20142015	23	0.89	1	0	0.34	0	47.08	103.71	11.11	-2.67	49.75	-16	129	145	8	174.78
Brian.Dumoulin	D	PIT	72	20152016	24	0.8	0	14	0	0.71	53.09	101	0	0.92	52.17	129	1108	979	80	1181.28
Brodie.Dupont	LC	NYR	1	20102011	23	0.5	0	0	0	0	66.67	100	0	11.26	55.41	2	4	2	1	5.53
Micki.Dupont	D	STL	2	20072008	27	NA	0	0	0	0	47.83	112.5	0	6.45	41.38	-1	11	12	2	12.9
Pascal.Dupuis	LR	PIT/ATL	98	20072008	28	NA	11	19	0.55	0.94	45.97	101.36	7.24	2.22	43.75	-166	946	1112	141	1210.68
Pascal.Dupuis	LR	PIT	87	20082009	29	1.4	10	14	0.67	0.93	49.08	98.32	6.94	0.34	48.75	-31	830	861	134	899.17
Pascal.Dupuis	LR	PIT	93	20092010	30	1.4	17	25	0.92	1.35	51.17	100	10.24	-2.24	53.41	49	1070	1021	149	1114.31
Pascal.Dupuis	LR	PIT	88	20102011	31	1.4	13	16	0.68	0.83	50.2	101.65	8.23	-4.53	54.73	9	1121	1112	145	1155.15
Pascal.Dupuis	LR	PIT	88	20112012	32	1.5	23	34	1.16	1.71	53.38	100.28	12.23	-1.4	54.78	149	1177	1028	165	1192.05
Pascal.Dupuis	LR	PIT	63	20122013	33	1.5	19	20	1.26	1.33	52.03	104.93	12.18	4.68	47.35	73	937	864	137	902.02
Pascal.Dupuis	LR	PIT	39	20132014	34	4	7	13	0.73	1.36	53.61	100.18	7.87	4.66	48.95	79	587	508	82	572.46
Pascal.Dupuis	LR	PIT	16	20142015	35	4	4	3	1.25	0.94	54.7	101.56	11.76	1.15	53.55	33	192	159	30	192.2
Pascal.Dupuis	LR	PIT	18	20152016	36	4	2	2	0.56	0.56	42.45	104.07	8	-5.47	47.93	-64	180	244	23	213.47
Philippe.Dupuis	C	COL	8	20082009	23	0.522	0	0	0	0	40.74	98.29	0	-0.85	41.59	-20	44	64	11	73.93
Philippe.Dupuis	C	COL	4	20092010	24	0.575	0	1	0	1.95	39.62	110	0	-10.38	50	-11	21	32	4	30.69
Philippe.Dupuis	C	COL	74	20102011	25	0.5	5	10	0.54	1.08	45.62	99.2	5.95	-1.88	47.51	-84	438	522	79	554.49
Philippe.Dupuis	C	TOR	30	20112012	26	0.65	0	0	0	0	47.23	96.7	0	-1.58	48.81	-21	179	200	25	239.1
Chris.Durno	LC	COL	2	20082009	27	0.475	0	0	0	0	50	100	0	2.8	47.2	0	13	13	3	12.38
Chris.Durno	LC	COL	42	20092010	28	0.5	4	4	0.78	0.78	45.04	102.5	14.81	-0.45	45.49	-50	227	277	23	309.51
Radek.Dvorak	R	FLA	67	20072008	30	1.5	7	8	0.52	0.59	49.56	99.3	5.88	-0.82	50.39	-12	683	695	112	810.72
Radek.Dvorak	R	FLA	81	20082009	31	1.6	9	21	0.51	1.18	45.07	100.41	7.96	-2.19	47.25	-192	877	1069	104	1068.24
Radek.Dvorak	R	FLA	76	20092010	32	1.6	10	16	0.58	0.93	43.17	100.25	8.62	-2.06	45.23	-265	837	1102	106	1035.43
Radek.Dvorak	R	FLA/ATL	66	20102011	33	1.8	6	14	0.41	0.95	48.74	100.41	6.52	-3.52	52.26	-40	772	812	86	880.98
Radek.Dvorak	R	DAL	73	20112012	34	1.5	3	16	0.21	1.1	44.89	97.78	3.85	-6.43	51.32	-164	721	885	75	871.46
Radek.Dvorak	R	ANA	9	20122013	35	0.675	3	0	1.79	0	44.44	102.47	21.43	-7.64	52.08	-19	76	95	11	100.81
Radek.Dvorak	R	CAR	60	20132014	36	0.6	4	5	0.43	0.54	42.74	102.75	7.84	-9.53	52.27	-144	424	568	47	552.49
Patrick.Dwyer	RL	CAR	15	20082009	25	0.5	1	1	0.7	0.7	56.71	92.67	11.11	2.72	53.99	22	93	71	8	85.44
Patrick.Dwyer	RL	CAR	58	20092010	26	0.5	7	4	0.72	0.41	47.97	99.08	9.86	1.01	46.96	-44	521	565	64	583.95
Patrick.Dwyer	RL	CAR	79	20102011	27	0.5	7	9	0.52	0.66	46.52	99.71	7.95	-3.3	49.82	-110	736	846	81	813.97
Patrick.Dwyer	RL	CAR	73	20112012	28	0.6	3	5	0.2	0.33	46.82	99.56	2.97	-1.73	48.55	-110	809	919	98	915.77
